product_code,nombre,precio_lista_1,stock,unidades_por_bulto,unidad_minima_de_venta,umv_tipo,categoria_1,categoria_2,categoria_3,categoria_4,aliases,rotacion_index,mental_priority,descripcion,image_url,en_catalogo,is_mock,fuente_hoja
1001,"JABON LIQUIDO B/E (TIPO ARIEL 8% mat. Activa ) ""SOAP CLEAN"" L.P.U. — 5 L",790.23,220,1,unidad,unidad,Ropa,Jabón líquido,Soap Clean,5 L,1001|jabón líquido para ropa|JABON LIQUIDO B/E (TIPO ARIEL 8% mat. Ac|Soap Clean|ARIEL 8% mat. Activa|5 L|LPU|listo para usar,0.88,0.88,"Jabón líquido para ropa, tipo ARIEL 8% mat. Activa, marca Soap Clean, 5 L, listo para usar, precio por litro.",,true,false,SEPTIEMBRE 2026
1003,"JABON LIQUIDO CON SUAVIZANTE B/E (TIPO ALA) ""SOAP CLEAN"" L.P.U. — 5 L",824.40,220,1,unidad,unidad,Ropa,Jabón líquido,Soap Clean,5 L,1003|jabón líquido para ropa|JABON LIQUIDO CON SUAVIZANTE B/E (TIPO A|Soap Clean|ALA|5 L|LPU|listo para usar,0.88,0.88,"Jabón líquido para ropa, tipo ALA, marca Soap Clean, 5 L, listo para usar, precio por litro.",,true,false,SEPTIEMBRE 2026
1005,"JABON EXTRA (C/ SUAV. Y DESMANCHANTE) ""SOAP CLEAN"" L.P.U. — 5 L",1050.42,60,1,unidad,unidad,Ropa,Jabón líquido,Soap Clean,5 L,1005|jabón líquido para ropa|JABON EXTRA (C/ SUAV. Y DESMANCHANTE)|Soap Clean|5 L|LPU|listo para usar,0.35,0.35,"Jabón líquido para ropa, marca Soap Clean, 5 L, listo para usar, precio por litro.",,true,false,SEPTIEMBRE 2026
1007,"JABON LIQUIDO C/BICARBONATO ""SOAP CLEAN"" L.P.U. — 5 L (bidón incluido)",1331.00,220,1,unidad,unidad,Ropa,Jabón líquido,Soap Clean,5 L (bidón incluido),1007|jabón líquido para ropa|JABON LIQUIDO C/BICARBONATO|Soap Clean|5 L (bidón incluido)|LPU|listo para usar|detergente ropa,0.88,0.88,"Jabón líquido para ropa, marca Soap Clean, 5 L (bidón incluido), listo para usar, precio por litro.",,true,false,SEPTIEMBRE 2026
1008,JABON LIQUIDO B/E ECO. (5% Materia activa) L.P.U. (ECO VERDE O SKIP AZUL) — 5 L,601.86,220,1,unidad,unidad,Ropa,Jabón líquido,Soap Clean,5 L,1008|jabón líquido para ropa|JABON LIQUIDO B/E ECO. (5% Materia activ|Química VM|5 L|LPU|listo para usar|detergente ropa,0.88,0.88,"Jabón líquido para ropa, marca Química VM, 5 L, listo para usar, precio por litro.",,true,false,SEPTIEMBRE 2026
1009,"SUAVIZANTE PARA ROPA ""SOAP CLEAN""  *CELESTE  *BLANCO *AMARILLO *ROSA *VIOLETA — 5 L",885.36,220,1,unidad,unidad,Ropa,Suavizantes,Soap Clean,5 L,1009|suavizante para ropa|Soap Clean|5 L,0.88,0.88,"Suavizante para ropa, marca Soap Clean, 5 L, precio por litro.",,true,false,SEPTIEMBRE 2026
1010,"SUAVIZANTE PARA ROPA ""SOAP CLEAN""  DOBLE FRAGANCIA *VIOLETA — 5 L",1026.27,220,1,unidad,unidad,Ropa,Suavizantes,Soap Clean,5 L,1010|suavizante para ropa|Soap Clean|5 L,0.88,0.88,"Suavizante para ropa, marca Soap Clean, 5 L, precio por litro.",,true,false,SEPTIEMBRE 2026
1012,CAMELLITO B/E L.P.U.,822.15,60,1,unidad,unidad,Ropa,Jabón líquido,Pretatamiento,granel,1012|jabón camellito|CAMELLITO B/E L.P.U.|Química VM|LPU|listo para usar,0.35,0.35,"Jabón camellito, marca Química VM, listo para usar, precio por litro.",,true,false,SEPTIEMBRE 2026
1013,LAVANDINA ROPA BLANCA L.P.U.,719.25,220,1,unidad,unidad,Ropa,Lavandina,Ropa,granel,1013|lavandina para ropa|LAVANDINA ROPA BLANCA L.P.U.|Química VM|LPU|listo para usar|cloro,0.88,0.88,"Lavandina para ropa, marca Química VM, listo para usar, precio por litro.",,true,false,SEPTIEMBRE 2026
1014,LAVANDINA ROPA COLOR POR LITRO (1L + 9LT DE AGUA),4861.50,220,1,unidad,unidad,Ropa,Lavandina,Ropa,granel,1014|lavandina para ropa|LAVANDINA ROPA COLOR POR LITRO (1L + 9LT|Química VM|cloro,0.88,0.88,"Lavandina para ropa, marca Química VM, concentrado (1 L + 9 L de agua), precio por litro.",,true,false,SEPTIEMBRE 2026
1016,PERFUME ROPA AL AGUA CONCENTRADO — *Precio por 1 Litro para hacer 10LT (+9lt de agua),6968.85,120,1,unidad,unidad,Ropa,Perfume textil,Concentrado,*Precio por 1 Litro para hacer 10LT (+9lt de agua),1016|perfume para ropa|PERFUME ROPA AL AGUA CONCENTRADO|Química VM|*Precio por 1 Litro para hacer 10LT (+9lt de agua),0.62,0.62,"Perfume para ropa, marca Química VM, *Precio por 1 Litro para hacer 10LT (+9lt de agua), precio por litro.",,true,false,SEPTIEMBRE 2026
1017,PERFUME ROPA AL ALCOHOL L.P.U. — 1 L,5697.30,120,1,unidad,unidad,Ropa,Perfume textil,Concentrado,1 L,1017|perfume para ropa|PERFUME ROPA AL ALCOHOL L.P.U.|Química VM|1 L|LPU|listo para usar,0.62,0.62,"Perfume para ropa, marca Química VM, 1 L, listo para usar, precio por litro.",,true,false,SEPTIEMBRE 2026
1019,QUITAMANCHA CREMOSO Y PERFUMADO L.P.U.,1199.10,60,1,unidad,unidad,Ropa,Tratamiento,Ropa,granel,1019|quitamanchas|QUITAMANCHA CREMOSO Y PERFUMADO L.P.U.|Química VM|LPU|listo para usar,0.35,0.35,"Quitamanchas, marca Química VM, listo para usar, precio por litro.",,true,false,SEPTIEMBRE 2026
1021,QUITAMANCHA OXI. L.P.U.,479.85,60,1,unidad,unidad,Ropa,Tratamiento,Ropa,granel,1021|quitamanchas|QUITAMANCHA OXI. L.P.U.|Química VM|LPU|listo para usar,0.35,0.35,"Quitamanchas, marca Química VM, listo para usar, precio por litro.",,true,false,SEPTIEMBRE 2026
2001,BRILLO AL BALDE L.P.U.,643.65,60,1,unidad,unidad,Pisos,Mantenimiento,Pisos,granel,2001|brillo al balde|BRILLO AL BALDE L.P.U.|Química VM|LPU|listo para usar,0.35,0.35,"Brillo al balde, marca Química VM, listo para usar, precio por litro.",,true,false,SEPTIEMBRE 2026
2005,CERA AUTOBRILLO INCOLORA L.P.U.,592.20,120,1,unidad,unidad,Pisos,Ceras,Autobrillo,granel,2005|cera para pisos|CERA AUTOBRILLO INCOLORA L.P.U.|Química VM|LPU|listo para usar,0.62,0.62,"Cera para pisos, marca Química VM, listo para usar, precio por litro.",,true,false,SEPTIEMBRE 2026
2008,"CERA TIPO ""8 M"" INCOLORA L.P.U. (PROFESIONAL)",2324.70,120,1,unidad,unidad,Pisos,Ceras,Autobrillo,granel,2008|cera para pisos|CERA TIPO|Química VM|LPU|listo para usar,0.62,0.62,"Cera para pisos, marca Química VM, listo para usar, precio por litro.",,true,false,SEPTIEMBRE 2026
2011,CERA TIPO BLEM INCOLORA L.P.U.,1971.90,120,1,unidad,unidad,Pisos,Ceras,Autobrillo,granel,2011|cera para pisos|CERA TIPO BLEM INCOLORA L.P.U.|Química VM|BLEM INCOLORA L.P.U|LPU|listo para usar,0.62,0.62,"Cera para pisos, tipo BLEM INCOLORA L.P.U, marca Química VM, listo para usar, precio por litro.",,true,false,SEPTIEMBRE 2026
