product_code,nombre,precio_lista_1,stock,unidades_por_bulto,unidad_minima_de_venta,umv_tipo,categoria_1,categoria_2,categoria_3,categoria_4,aliases,rotacion_index,mental_priority,descripcion,image_url,en_catalogo,is_mock,fuente_hoja
6806a2260ba1a600048ea430,COMBO 60 SOQUETES ANIMADOS,60000.00,250,60,unidad,unidad,COMBOS,PACKS,MEDIAS,COMBO,COMBO 60 SOQUETES ANIMADOS|6806a2260ba1a600048ea430|COMBO SOQUETES|COMBO|COMBOS,0.49,0.5,"Combo COMBO 60 SOQUETES ANIMADOS, el combo incluye 60 soquetes animados, x60 unidades.",https://pency-images.nyc3.digitaloceanspaces.com/mayoristabmg/1745263453674.jpg,true,true,pency
6808cb6a55e3d00004c5a7df,MOCHILA 3 EN 1,50000.00,142,1,unidad,unidad,MARROQUINERIA,BOLSOS Y MOCHILAS,BOLSOS,MOCHILA,MOCHILA 3 EN 1|6808cb6a55e3d00004c5a7df|MOCHILA|MARROQUINERIA,0.27,0.3,"Artículo de marroquinería MOCHILA 3 EN 1, (incluye lonchera térmica y cartuchera).",https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1745406568013.jpg,true,true,pency
6808cd6961f3ad00041a0974,LLAVERO DE CAPIBARA,3500.00,353,1,unidad,unidad,NOVEDADES,ACCESORIOS,LLAVEROS,LLAVERO,LLAVERO DE CAPIBARA|6808cd6961f3ad00041a0974|LLAVERO CAPIBARA|LLAVERO|NOVEDADES,0.70,0.4,"Artículo mayorista LLAVERO DE CAPIBARA, presentación para reventa, categoría novedades.",https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1745407090764.jpg,true,true,pency
6808ce8806ca020004cf0e95,LLAVEROS ANIMADOS,3500.00,353,1,unidad,unidad,NOVEDADES,ACCESORIOS,LLAVEROS,LLAVEROS,LLAVEROS ANIMADOS|6808ce8806ca020004cf0e95|LLAVEROS|NOVEDADES,0.70,0.4,"Artículo mayorista LLAVEROS ANIMADOS, presentación para reventa, categoría novedades, presentación mayorista novedades.",https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1745407437719.jpg,true,true,pency
6808cf50f7c7090004d3a961,"NAIPES ""UNO""",2000.00,353,1,unidad,unidad,NOVEDADES,ACCESORIOS,JUEGOS,NAIPES,"NAIPES ""UNO""|6808cf50f7c7090004d3a961|naipes uno|NAIPES|NOVEDADES",0.70,0.4,"Artículo mayorista NAIPES ""UNO"", presentación para reventa, categoría novedades, presentación mayorista novedades.",https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1745407781513.jpg,true,true,pency
6808cf9ab81c5f00044d5eb3,TERMO ACERO INOXIDABLE,17500.00,279,1,unidad,unidad,BAZAR,HOGAR,TERMICOS,TERMO,TERMO ACERO INOXIDABLE|6808cf9ab81c5f00044d5eb3|TERMO ACERO|TERMO|BAZAR,0.55,0.3,"Artículo de bazar mayorista TERMO ACERO INOXIDABLE, presentación para reventa, categoría bazar.",https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1745407872204.jpg,true,true,pency
6808d0563197610004e9245b,BOTELLA SPORT 750ML,19000.00,279,1,unidad,unidad,BAZAR,HOGAR,TERMICOS,BOTELLA,BOTELLA SPORT 750ML|6808d0563197610004e9245b|BOTELLA SPORT|BOTELLA|BAZAR,0.55,0.3,"Artículo de bazar mayorista BOTELLA SPORT 750ML, presentación para reventa, categoría bazar.",https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1745408037073.jpg,true,true,pency
6808d144625daf00047e1cc5,REPASADOR ECONOMICOS,1500.00,343,1,unidad,unidad,BLANQUERIA Y NOVEDADES,TEXTIL HOGAR,BLANQUERIA,REPASADOR,REPASADOR ECONOMICOS|6808d144625daf00047e1cc5|REPASADOR|BLANQUERIA Y NOVEDADES,0.68,0.4,"Artículo de blanquería mayorista REPASADOR ECONOMICOS, presentación para reventa, categoría blanqueria y novedades.",https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1745408258965.jpg,true,true,pency
6808d212625daf00047e1cc8,REPASADOR ART 973,2500.00,343,1,unidad,unidad,BLANQUERIA Y NOVEDADES,TEXTIL HOGAR,BLANQUERIA,REPASADOR,REPASADOR ART 973|6808d212625daf00047e1cc8|REPASADOR ART|REPASADOR|BLANQUERIA Y NOVEDADES,0.68,0.4,"Artículo de blanquería mayorista REPASADOR ART 973, presentación para reventa, categoría blanqueria y novedades.",https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1745408485360.jpg,true,true,pency
6808d41bf0bafe000465a255,JUEGO DE SÁBANAS 2 1/2 PLAZAS,13000.00,343,1,unidad,unidad,BLANQUERIA Y NOVEDADES,TEXTIL HOGAR,JUEGOS,JUEGO,JUEGO DE SÁBANAS 2 1/2 PLAZAS|6808d41bf0bafe000465a255|juego de sabanas 2 12 plazas|JUEGO SÁBANAS|JUEGO|BLANQUERIA Y NOVEDADES,0.68,0.4,"Artículo de blanquería JUEGO DE SÁBANAS 2 1/2 PLAZAS, variedad de diseños y estampas.",https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1745409004244.jpg,true,true,pency
6808d4c13b260c0004dd1a2d,JUEGO DE SÁBANAS 1 1/2 PLAZAS,10500.00,343,1,unidad,unidad,BLANQUERIA Y NOVEDADES,TEXTIL HOGAR,JUEGOS,JUEGO,JUEGO DE SÁBANAS 1 1/2 PLAZAS|6808d4c13b260c0004dd1a2d|juego de sabanas 1 12 plazas|JUEGO SÁBANAS|JUEGO|BLANQUERIA Y NOVEDADES,0.68,0.4,"Artículo de blanquería JUEGO DE SÁBANAS 1 1/2 PLAZAS, variedad de diseños y estampas.",https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1745409175682.jpg,true,true,pency
6808d63ff3178f000406fa66,MANTEL ECO CUERO 1.40X2.00 M,10500.00,343,1,unidad,unidad,BLANQUERIA Y NOVEDADES,TEXTIL HOGAR,TEXTIL,MANTEL,MANTEL ECO CUERO 1.40X2.00 M|6808d63ff3178f000406fa66|mantel eco cuero 140x200 m|MANTEL ECO|MANTEL|BLANQUERIA Y NOVEDADES,0.68,0.4,"Artículo de blanquería MANTEL ECO CUERO 1.40X2.00 M, medida: 1,40 x 2,00.",https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1745409451683.jpg,true,true,pency
6808d6acf3178f000406fa67,JUEGO TOALLA Y TOALLON “WOSSEN”,15000.00,338,1,unidad,unidad,BLANQUERIA Y NOVEDADES,TEXTIL HOGAR,JUEGOS,JUEGO,JUEGO TOALLA Y TOALLON “WOSSEN”|6808d6acf3178f000406fa67|juego toalla y toallon wossen|JUEGO TOALLA|JUEGO|BLANQUERIA Y NOVEDADES,0.67,0.4,"Artículo de blanquería JUEGO TOALLA Y TOALLON “WOSSEN”, variedad de colores.",https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1745409692185.jpg,true,true,pency
6808d9502f28fc00048686ee,TOALLÓN PONCHO INFANTIL,11500.00,338,1,unidad,unidad,BLANQUERIA Y NOVEDADES,TEXTIL HOGAR,BLANQUERIA,TOALLÓN,TOALLÓN PONCHO INFANTIL|6808d9502f28fc00048686ee|toallon poncho infantil|TOALLÓN PONCHO|TOALLÓN|BLANQUERIA Y NOVEDADES,0.67,0.4,"Artículo de blanquería TOALLÓN PONCHO INFANTIL, variedad de diseños y personajes.",https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1745410332400.jpg,true,true,pency
