codigo_producto,nombre,descripcion_original,descripcion_mejorada,alias_propuestos,accion
11016001,VIRGEN LEV. FRESCA PAQ 500G 100A,"Fresca Calsa para panificación, línea Prensada, presentación comercial de 0.5 kg.","Levadura Fresca Prensada, presentación comercial de 0.5 kg por paquete, con denominación ERP «VIRGEN LEV. FRESCA PAQ 500G 100A». Pertenece a Levaduras Frescas, dentro de Levaduras del catálogo AB Mauri.",virgen lev. fresca paq 500g 100a|virgen levadura. fresca paquete 500g|virgen levadura. fresca|levadura fresca prensada|levaduras frescas|levadura fresca prensada por paquete|levadura fresca|levadura virgen,ACTUALIZAR
40154114,MTK MARG. MASAS CJ4PILX5KG - 100A,"Margarinas Calsa para panificación, línea Masas, presentación comercial de 20 kg.","Margarina para Masas, presentación comercial de 20 kg por caja, con denominación ERP «MTK MARG. MASAS CJ4PILX5KG - 100A». Pertenece a Margarinas para Masas, dentro de Grasas y Margarinas del catálogo AB Mauri.",mtk marg. masas cj4pilx5kg - 100a|mtk margarina. masas cj4pilx5kg|margarina para masas|margarinas para masas|margarina para masas por caja|margarina masas|margarina mtk,ACTUALIZAR
11016082,VIRGEN LEV. FRESCA CJ 20 PAQ 500G 100A,"Fresca Calsa para panificación, línea Prensada, presentación comercial de 10 kg.","Levadura Fresca Prensada, presentación comercial de 10 kg por caja, con denominación ERP «VIRGEN LEV. FRESCA CJ 20 PAQ 500G 100A». Pertenece a Levaduras Frescas, dentro de Levaduras del catálogo AB Mauri.",virgen lev. fresca cj 20 paq 500g 100a|virgen levadura. fresca caja 20 paquete 500g|virgen levadura. fresca caja 20|levadura fresca prensada|levaduras frescas|levadura fresca prensada por caja|levadura fresca|levadura virgen,ACTUALIZAR
11058181,CALSA LPF CLASICA CJ 4D/20FP/50G 100 A,"Fresca Calsa para panificación, línea Prensada, presentación comercial de 4 kg.","Levadura Fresca Prensada, presentación comercial de 4 kg por caja, con denominación ERP «CALSA LPF CLASICA CJ 4D/20FP/50G 100 A». Pertenece a Levaduras Frescas, dentro de Levaduras del catálogo AB Mauri.",calsa lpf clasica cj 4d/20fp/50g 100 a|calsa lpf clasica caja 4d/20fp/50g 100 a|calsa lpf clasica caja 4d/20fp/|levadura fresca prensada|levaduras frescas|levadura fresca prensada por caja|levadura fresca|levadura prensada,ACTUALIZAR
40178014,PREMIUM MASAS LOW TRANS CJ4PILX5KG 100A,"Margarinas Calsa para panificación, línea Masas, presentación comercial de 20 kg.","Margarina para Masas, presentación comercial de 20 kg por caja, con denominación ERP «PREMIUM MASAS LOW TRANS CJ4PILX5KG 100A». Pertenece a Margarinas para Masas, dentro de Grasas y Margarinas del catálogo AB Mauri.",premium masas low trans cj4pilx5kg 100a|premium masas low trans cj4pilx5kg|margarina para masas|margarinas para masas|margarina para masas por caja|margarina premium|margarina low trans,ACTUALIZAR
11081082,LEUDEX LEV. FRESCA CJ 20 PAQ 500G,"Fresca Calsa para panificación, línea Prensada, presentación comercial de 10 kg.","Levadura Fresca Prensada, presentación comercial de 10 kg por caja, con denominación ERP «LEUDEX LEV. FRESCA CJ 20 PAQ 500G». Pertenece a Levaduras Frescas, dentro de Levaduras del catálogo AB Mauri.",leudex lev. fresca cj 20 paq 500g|leudex levadura. fresca caja 20 paquete 500g|leudex levadura. fresca caja 20|levadura fresca prensada|levaduras frescas|levadura fresca prensada por caja|levadura fresca|levadura leudex,ACTUALIZAR
40153114,MTK MARG. HOJAL CJ4PILX5KG- 100A,"Margarinas Calsa para panificación, línea Hojaldre, presentación comercial de 20 kg.","Margarina para Hojaldre, presentación comercial de 20 kg por caja, con denominación ERP «MTK MARG. HOJAL CJ4PILX5KG- 100A». Pertenece a Margarinas para Hojaldre, dentro de Grasas y Margarinas del catálogo AB Mauri.",mtk marg. hojal cj4pilx5kg- 100a|mtk margarina. hojal cj4pilx5kg|margarina para hojaldre|margarinas para hojaldre|margarina para hojaldre por caja|margarina hojaldre|margarina mtk,ACTUALIZAR
72920022,LP KOLAROMA LIMON BIDON 1 LT,"Esencias y Colorantes Calsa para panificación, línea Esencia & Color, presentación comercial de 1 l.","Kolaroma, presentación comercial de 1 l por bidón, con denominación ERP «LP KOLAROMA LIMON BIDON 1 LT». Pertenece a Saborizantes Concentrados, dentro de Esencias y Colorantes del catálogo AB Mauri.",lp kolaroma limon bidon 1 lt|línea de plata kolaroma limon bidon 1 lt|línea de plata kolaroma limon|kolaroma|saborizantes concentrados|kolaroma por bidon|saborizante limón|kolaroma limón,ACTUALIZAR
72401129,LP ESENCIA VAIN. BIDON 5 LT,"Esencias y Colorantes Calsa para panificación, línea Esencias, presentación comercial de 5 l.","Esencia Alimentaria, presentación comercial de 5 l por bidón, con denominación ERP «LP ESENCIA VAIN. BIDON 5 LT». Pertenece a Esencias, dentro de Esencias y Colorantes del catálogo AB Mauri.",lp esencia vain. bidon 5 lt|línea de plata esencia vain. bidon 5 lt|línea de plata esencia vain|esencia alimentaria|esencias|esencia alimentaria por bidon|esencia vainilla|vainilla líquida,ACTUALIZAR
40123015,PARATAPAS MARG. TAPAS CJ2PILX10KG,"Margarinas Calsa para panificación, línea Tapas, presentación comercial de 20 kg.","Margarina para Tapas, presentación comercial de 20 kg por caja, con denominación ERP «PARATAPAS MARG. TAPAS CJ2PILX10KG». Pertenece a Margarinas para Tapas, dentro de Grasas y Margarinas del catálogo AB Mauri.",paratapas marg. tapas cj2pilx10kg|paratapas margarina. tapas cj2pilx10kg|margarina para tapas|margarinas para tapas|margarina para tapas por caja|margarina tapas|margarina paratapas,ACTUALIZAR
40040015,SUPER MARG. HOJ. # ** CJ2PILX10KG - 100A,"Margarinas Calsa para panificación, línea Hojaldre, presentación comercial de 20 kg.","Margarina para Hojaldre, presentación comercial de 20 kg por caja, con denominación ERP «SUPER MARG. HOJ. # ** CJ2PILX10KG - 100A». Pertenece a Margarinas para Hojaldre, dentro de Grasas y Margarinas del catálogo AB Mauri.",super marg. hoj. # ** cj2pilx10kg - 100a|super margarina. hojaldre. # ** cj2pilx10kg|margarina para hojaldre|margarinas para hojaldre|margarina para hojaldre por caja|margarina hojaldre|super margarina,ACTUALIZAR
72401155,LP ESENCIA VAIN. CJ 4X5 LT,"Esencias y Colorantes Calsa para panificación, línea Esencias, presentación comercial de 20 l.","Esencia Alimentaria, presentación comercial de 20 l por caja, con denominación ERP «LP ESENCIA VAIN. CJ 4X5 LT». Pertenece a Esencias, dentro de Esencias y Colorantes del catálogo AB Mauri.",lp esencia vain. cj 4x5 lt|línea de plata esencia vain. caja 4x5 lt|línea de plata esencia vain|esencia alimentaria|esencias|esencia alimentaria por caja|esencia vainilla|vainilla líquida,ACTUALIZAR
