product_code,precio_unidad,is_mock
LYL-0001,2070.0,true
LYL-0002,1178.75,true
LYL-0003,1648.33,true
LYL-0004,1245.83,true
LYL-0005,843.33,true
LYL-0006,2491.67,true
LYL-0007,373.75,true
LYL-0008,900.83,true
LYL-0009,977.5,true
LYL-0010,1399.17,true
LYL-0011,881.67,true
LYL-0012,690.0,true
LYL-0013,1207.5,true
LYL-0014,466.39,true
LYL-0015,1854.37,true
LYL-0016,830.56,true
LYL-0017,3018.75,true
LYL-0018,2300.0,true
LYL-0019,575.0,true
LYL-0020,785.83,true
LYL-0021,622.92,true
LYL-0022,325.83,true
LYL-0023,1644.5,true
LYL-0024,1507.46,true
LYL-0025,2472.5,true
LYL-0026,2266.46,true
LYL-0027,1552.5,true
LYL-0028,1423.12,true
LYL-0029,2300.0,true
LYL-0030,2108.33,true
LYL-0031,1495.0,true
LYL-0032,1370.42,true
LYL-0033,103.5,true
LYL-0034,1188.33,true
LYL-0035,1245.83,true
LYL-0036,7590.0,true
LYL-0037,6325.0,true
LYL-0038,2990.0,true
LYL-0039,10925.0,true
LYL-0040,16675.0,true
LYL-0041,21735.0,true
LYL-0042,7245.0,true
LYL-0043,7015.0,true
LYL-0044,10235.0,true
LYL-0045,3450.0,true
LYL-0046,9085.0,true
LYL-0047,5405.0,true
LYL-0048,7130.0,true
LYL-0049,5405.0,true
LYL-0050,4830.0,true
LYL-0051,4945.0,true
LYL-0052,8625.0,true
LYL-0053,8625.0,true
LYL-0054,8625.0,true
LYL-0055,11270.0,true
LYL-0056,11270.0,true
LYL-0057,3565.0,true
LYL-0058,3335.0,true
LYL-0059,3220.0,true
LYL-0060,3622.5,true
LYL-0061,3622.5,true
LYL-0062,3622.5,true
LYL-0063,3622.5,true
LYL-0064,3105.0,true
LYL-0065,2415.0,true
LYL-0066,2265.5,true
LYL-0067,2587.5,true
LYL-0068,2357.5,true
LYL-0069,9775.0,true
LYL-0070,8510.0,true
LYL-0071,7590.0,true
LYL-0072,5175.0,true
LYL-0073,5175.0,true
LYL-0074,6095.0,true
LYL-0075,5175.0,true
LYL-0076,5175.0,true
LYL-0077,6210.0,true
LYL-0078,2875.0,true
LYL-0079,2875.0,true
LYL-0080,1629.17,true
LYL-0081,1475.83,true
LYL-0082,1475.83,true
LYL-0083,2108.33,true
LYL-0084,1744.17,true
LYL-0085,1811.25,true
LYL-0086,1514.17,true
LYL-0087,1590.83,true
LYL-0088,1590.83,true
LYL-0089,1552.5,true
LYL-0090,2587.5,true
LYL-0091,3392.5,true
LYL-0092,3450.0,true
