product_code,nombre,precio_lista_1,stock,unidades_por_bulto,unidad_minima_de_venta,umv_tipo,categoria_1,categoria_2,categoria_3,categoria_4,aliases,rotacion_index,mental_priority,descripcion,image_url,en_catalogo,is_mock,fuente_hoja
LYL-0001,Gaseosa Secco 3L x 4u,1800.0,440,4,1,unidad,BEBIDAS SIN ALCOHOL,Bebidas con Gas,Gaseosas,Cola,gaseosa secco | secco,0.85,0,"Gaseosa sabor cola de la marca Secco, formato 3L x 4 unidades.",https://nxmeezcvjltlqfybbczt.supabase.co/storage/v1/object/public/products-distribuidora_lyl/LYL-0001.jpg,true,true,Hoja1
LYL-0002,Gaseosa Winner´s x 3L x 4u,1025.0,420,4,1,unidad,BEBIDAS SIN ALCOHOL,Bebidas con Gas,Gaseosas,Cola,gaseosa winner's | winner's,0.8,0,"Gaseosa sabor cola de la marca Winner's, formato 3L x 4 unidades.",https://nxmeezcvjltlqfybbczt.supabase.co/storage/v1/object/public/products-distribuidora_lyl/LYL-0002.jpg,true,true,Hoja1
LYL-0003,"Gaseosa Secco 2,25L x 6u",1433.3333333333333,440,6,1,unidad,BEBIDAS SIN ALCOHOL,Bebidas con Gas,Gaseosas,Cola,gaseosa secco | secco,0.85,0,"Gaseosa sabor cola de la marca Secco, formato 2,25L x 6 unidades.",https://nxmeezcvjltlqfybbczt.supabase.co/storage/v1/object/public/products-distribuidora_lyl/LYL-0003.jpg,true,true,Hoja1
LYL-0004,"Gaseosa Secco 1,5L x 6u",1083.3333333333333,440,6,1,unidad,BEBIDAS SIN ALCOHOL,Bebidas con Gas,Gaseosas,Cola,gaseosa secco | secco,0.85,0,"Gaseosa sabor cola de la marca Secco, formato 1,5L x 6 unidades.",https://nxmeezcvjltlqfybbczt.supabase.co/storage/v1/object/public/products-distribuidora_lyl/LYL-0004.png,true,true,Hoja1
LYL-0005,Gaseosa Secco 500cc x 12u,733.3333333333334,440,12,1,unidad,BEBIDAS SIN ALCOHOL,Bebidas con Gas,Gaseosas,Cola,gaseosa secco | secco,0.85,0,"Gaseosa sabor cola de la marca Secco, formato 500cc x 12 unidades.",https://nxmeezcvjltlqfybbczt.supabase.co/storage/v1/object/public/products-distribuidora_lyl/LYL-0005.png,true,true,Hoja1
LYL-0006,Fiestita de los niños: Manzana Fizz / Ananá Fizz / Frutilla / Multifruta,2166.6666666666665,160,6,1,unidad,BEBIDAS SIN ALCOHOL,Bebidas con Gas,Gaseosas,,gaseosa de manzana | gaseosa de ananá | gaseosa de frutilla | gaseosa multifruta,0.15,0,"Gaseosa sabor manzana, ananá, frutilla y multifruta, formato variado.",https://nxmeezcvjltlqfybbczt.supabase.co/storage/v1/object/public/products-distribuidora_lyl/LYL-0006.png,true,true,Hoja1
LYL-0007,Soda Secco 500cc x 6u,325.0,440,6,1,unidad,BEBIDAS SIN ALCOHOL,Bebidas con Gas,Sodas,,soda secco | secco,0.85,0,"Soda de la marca Secco, formato 500cc x 6 unidades.",https://nxmeezcvjltlqfybbczt.supabase.co/storage/v1/object/public/products-distribuidora_lyl/LYL-0007.jpg,true,true,Hoja1
LYL-0008,"Soda Secco 1,5L x 6u",783.3333333333334,440,6,1,unidad,BEBIDAS SIN ALCOHOL,Bebidas con Gas,Sodas,,soda secco | secco,0.85,0,"Soda de la marca Secco, formato 1,5L x 6 unidades.",https://nxmeezcvjltlqfybbczt.supabase.co/storage/v1/object/public/products-distribuidora_lyl/LYL-0008.jpg,true,true,Hoja1
LYL-0009,"Soda Secco 2,25L x 6u",850.0,440,6,1,unidad,BEBIDAS SIN ALCOHOL,Bebidas con Gas,Sodas,,soda secco | secco,0.85,0,"Soda de la marca Secco, formato 2,25L x 6 unidades.",https://nxmeezcvjltlqfybbczt.supabase.co/storage/v1/object/public/products-distribuidora_lyl/LYL-0009.jpg,true,true,Hoja1
LYL-0010,Soda en Sifón Secco 2L x 6u,1216.6666666666667,440,6,1,unidad,BEBIDAS SIN ALCOHOL,Bebidas con Gas,Sodas,,soda secco | secco,0.85,0,"Soda en sifón de la marca Secco, formato 2L x 6 unidades.",https://nxmeezcvjltlqfybbczt.supabase.co/storage/v1/object/public/products-distribuidora_lyl/LYL-0010.jpg,true,true,Hoja1
LYL-0011,Sporting Isotónica x 500cc x 6u,766.6666666666666,420,6,1,unidad,BEBIDAS SIN ALCOHOL,Bebidas Isotónicas,Isotónicas,,bebida isotónica sporting | sporting isotónica,0.8,0,"Bebida isotónica de la marca Sporting, formato 500cc x 6 unidades.",https://nxmeezcvjltlqfybbczt.supabase.co/storage/v1/object/public/products-distribuidora_lyl/LYL-0011.png,true,true,Hoja1
LYL-0012,Agua Saborizada Bio Balance 500cc x 6u,600.0,160,6,1,unidad,BEBIDAS SIN ALCOHOL,Aguas Saborizadas,Aguas Saborizadas,,agua saborizada bio balance | bio balance,0.15,0,"Agua saborizada de la marca Bio Balance, formato 500cc x 6 unidades.",https://nxmeezcvjltlqfybbczt.supabase.co/storage/v1/object/public/products-distribuidora_lyl/LYL-0012.jpg,true,true,Hoja1
LYL-0013,"Agua Saborizada Bio Balance 1,5L x 6u",1050.0,160,6,1,unidad,BEBIDAS SIN ALCOHOL,Aguas Saborizadas,Aguas Saborizadas,,agua saborizada bio balance | bio balance,0.15,0,"Agua saborizada de la marca Bio Balance, formato 1,5L x 6 unidades.",https://nxmeezcvjltlqfybbczt.supabase.co/storage/v1/object/public/products-distribuidora_lyl/LYL-0013.jpg,true,true,Hoja1
LYL-0014,Jugo en tetrapack Tutti x 200cc x 18u,405.55555555555554,400,18,1,unidad,BEBIDAS SIN ALCOHOL,Jugos,Jugos en Tetrapack,,jugo tutti | tutti,0.75,0,"Jugo en tetrapack de la marca Tutti, formato 200cc x 18 unidades.",https://nxmeezcvjltlqfybbczt.supabase.co/storage/v1/object/public/products-distribuidora_lyl/LYL-0014.jpg,true,true,Hoja1
LYL-0015,Jugo en tetrapack Tutti x 1L x 8u,1612.5,400,8,1,unidad,BEBIDAS SIN ALCOHOL,Jugos,Jugos en Tetrapack,,jugo tutti | tutti,0.75,0,"Jugo en tetrapack de la marca Tutti, formato 1L x 8 unidades.",https://nxmeezcvjltlqfybbczt.supabase.co/storage/v1/object/public/products-distribuidora_lyl/LYL-0015.jpg,true,true,Hoja1
LYL-0016,Chocolatada Mr. Choco x 200cc x 18u,722.2222222222222,420,18,1,unidad,BEBIDAS SIN ALCOHOL,Bebidas Chocolatadas,Chocolatadas,,chocolatada mr. choco | mr. choco,0.8,0,"Chocolatada de la marca Mr. Choco, formato 200cc x 18 unidades.",https://nxmeezcvjltlqfybbczt.supabase.co/storage/v1/object/public/products-distribuidora_lyl/LYL-0016.jpg,true,true,Hoja1
LYL-0017,Chocolatada Mr. Choco x 1L x 8u,2625.0,420,8,1,unidad,BEBIDAS SIN ALCOHOL,Bebidas Chocolatadas,Chocolatadas,,chocolatada mr. choco | mr. choco,0.8,0,"Chocolatada de la marca Mr. Choco, formato 1L x 8 unidades.",https://nxmeezcvjltlqfybbczt.supabase.co/storage/v1/object/public/products-distribuidora_lyl/LYL-0017.jpg,true,true,Hoja1
LYL-0018,Bidón agua de mesa x 6L x 2u,2000.0,160,2,1,unidad,BEBIDAS SIN ALCOHOL,Aguas,Aguas de Mesa,,agua de mesa | bidón de agua,0.15,0,"Bidón de agua de mesa, formato 6L x 2 unidades.",https://nxmeezcvjltlqfybbczt.supabase.co/storage/v1/object/public/products-distribuidora_lyl/LYL-0018.jpg,true,true,Hoja1
LYL-0019,"Agua Mineral Bio Balance 2,250L x 6u",500.0,160,6,1,unidad,BEBIDAS SIN ALCOHOL,Aguas Minerales,Aguas Minerales,,agua mineral bio balance | bio balance,0.15,0,"Agua mineral de la marca Bio Balance, formato 2,250L x 6 unidades.",https://nxmeezcvjltlqfybbczt.supabase.co/storage/v1/object/public/products-distribuidora_lyl/LYL-0019.jpg,true,true,Hoja1
LYL-0020,"Agua Mineral Bio Sports 1,5L x 6u",683.3333333333334,160,6,1,unidad,BEBIDAS SIN ALCOHOL,Aguas Minerales,Aguas Minerales,,agua mineral bio sports | bio sports,0.15,0,"Agua mineral de la marca Bio Sports, formato 1,5L x 6 unidades.",https://nxmeezcvjltlqfybbczt.supabase.co/storage/v1/object/public/products-distribuidora_lyl/LYL-0020.jpg,true,true,Hoja1
LYL-0021,Agua Mineral Bio Sports 500cc x 12u,541.6666666666666,420,12,1,unidad,BEBIDAS SIN ALCOHOL,Aguas,Aguas Minerales,,agua mineral | agua con gas,0.8,0,"Agua mineral de la marca Bio Sports, formato de 500cc en pack de 12.",https://nxmeezcvjltlqfybbczt.supabase.co/storage/v1/object/public/products-distribuidora_lyl/LYL-0021.jpg,true,true,Hoja1
LYL-0022,Jugo Yap en polvo x 18u,283.3333333333333,160,18,1,unidad,BEBIDAS SIN ALCOHOL,Jugos,Jugos en Polvo,,jugo en polvo | bebida en polvo,0.15,0,"Jugo en polvo de la marca Yap, formato de 18 unidades.",https://nxmeezcvjltlqfybbczt.supabase.co/storage/v1/object/public/products-distribuidora_lyl/LYL-0022.jpg,true,true,Hoja1
LYL-0023,Speed Lata 250cc x unidad,1430.0,440,1,1,unidad,BEBIDAS SIN ALCOHOL,Bebidas Energéticas,Energizantes,,bebida energética | energizante,0.85,0,"Energizante de la marca Speed, formato lata de 250cc.",https://nxmeezcvjltlqfybbczt.supabase.co/storage/v1/object/public/products-distribuidora_lyl/LYL-0023.jpg,true,true,Hoja1
LYL-0024,Speed Pack 250cc                                                      x 24u,1310.8333333333333,440,24,1,unidad,BEBIDAS SIN ALCOHOL,Bebidas Energéticas,Energizantes,,bebida energética | energizante,0.85,0,"Energizante de la marca Speed, pack de 24 latas de 250cc.",https://nxmeezcvjltlqfybbczt.supabase.co/storage/v1/object/public/products-distribuidora_lyl/LYL-0024.jpg,true,true,Hoja1
LYL-0025,Speed Lata 473cc XL x unidad,2150.0,440,1,1,unidad,BEBIDAS SIN ALCOHOL,Bebidas Energéticas,Energizantes,,bebida energética | energizante,0.85,0,"Energizante de la marca Speed, formato lata XL de 473cc.",https://nxmeezcvjltlqfybbczt.supabase.co/storage/v1/object/public/products-distribuidora_lyl/LYL-0025.jpg,true,true,Hoja1
LYL-0026,Speed Pack 473cc XL                                       x 12u,1970.8333333333333,440,12,1,unidad,BEBIDAS SIN ALCOHOL,Bebidas Energéticas,Energizantes,,bebida energética | energizante,0.85,0,"Energizante de la marca Speed, pack de 12 latas XL de 473cc.",https://nxmeezcvjltlqfybbczt.supabase.co/storage/v1/object/public/products-distribuidora_lyl/LYL-0026.png,true,true,Hoja1
LYL-0027,Speed ZERO Lata 250cc x unidad,1350.0,440,1,1,unidad,BEBIDAS SIN ALCOHOL,Bebidas Energéticas,Energizantes,,bebida energética | energizante,0.85,0,"Energizante de la marca Speed ZERO, formato lata de 250cc.",https://nxmeezcvjltlqfybbczt.supabase.co/storage/v1/object/public/products-distribuidora_lyl/LYL-0027.jpg,true,true,Hoja1
LYL-0028,Speed ZERO Pack 250cc x 24u,1237.5,440,24,1,unidad,BEBIDAS SIN ALCOHOL,Bebidas Energéticas,Energizantes,,bebida energética | energizante,0.85,0,"Energizante de la marca Speed ZERO, pack de 24 latas de 250cc.",https://nxmeezcvjltlqfybbczt.supabase.co/storage/v1/object/public/products-distribuidora_lyl/LYL-0028.jpg,true,true,Hoja1
LYL-0029,Speed ZERO Lata 473cc XL x unidad,2000.0,440,1,1,unidad,BEBIDAS SIN ALCOHOL,Bebidas Energéticas,Energizantes,,bebida energética | energizante,0.85,0,"Energizante de la marca Speed ZERO, formato lata XL de 473cc.",https://nxmeezcvjltlqfybbczt.supabase.co/storage/v1/object/public/products-distribuidora_lyl/LYL-0029.png,true,true,Hoja1
LYL-0030,Speed ZERO Pack 473cc XL x 12u,1833.3333333333333,440,12,1,unidad,BEBIDAS SIN ALCOHOL,Bebidas Energéticas,Energizantes,,bebida energética | energizante,0.85,0,"Energizante de la marca Speed ZERO, pack de 12 latas XL de 473cc.",https://nxmeezcvjltlqfybbczt.supabase.co/storage/v1/object/public/products-distribuidora_lyl/LYL-0030.png,true,true,Hoja1
LYL-0031,Energizante Block Lata 473cc x unidad,1300.0,160,1,1,unidad,BEBIDAS SIN ALCOHOL,Bebidas Energéticas,Energizantes,,bebida energética | energizante,0.15,0,"Energizante de la marca Block, formato lata de 473cc.",https://nxmeezcvjltlqfybbczt.supabase.co/storage/v1/object/public/products-distribuidora_lyl/LYL-0031.png,true,true,Hoja1
LYL-0032,Energizante Block Pack 473cc x 12u,1191.6666666666667,160,12,1,unidad,BEBIDAS SIN ALCOHOL,Bebidas Energéticas,Energizantes,,bebida energética | energizante,0.15,0,"Energizante de la marca Block, pack de 12 latas de 473cc.",https://nxmeezcvjltlqfybbczt.supabase.co/storage/v1/object/public/products-distribuidora_lyl/LYL-0032.png,true,true,Hoja1
LYL-0033,Juguitos para congelar Krosty (25 unidades),90.0,160,25,1,unidad,BEBIDAS SIN ALCOHOL,Jugos,Jugos Congelados,,juguitos congelados | jugos para congelar,0.15,0,"Juguitos para congelar de la marca Krosty, pack de 25 unidades.",https://nxmeezcvjltlqfybbczt.supabase.co/storage/v1/object/public/products-distribuidora_lyl/LYL-0033.jpg,true,true,Hoja1
LYL-0034,Fernet ONLY (Preparado) x 1L x 6u,1033.3333333333333,180,6,1,unidad,BEBIDAS CON ALCOHOL,Bebidas con Alcohol,Fernet,,fernet | bebida fernet,0.2,0,"Fernet preparado de la marca ONLY, formato de 1L en pack de 6.",https://nxmeezcvjltlqfybbczt.supabase.co/storage/v1/object/public/products-distribuidora_lyl/LYL-0034.jpg,true,true,Hoja1
LYL-0035,Fernet ONLY FORTE (Preparado) x 1L x 6u,1083.3333333333333,180,6,1,unidad,BEBIDAS CON ALCOHOL,Bebidas con Alcohol,Fernet,,fernet | bebida fernet,0.2,0,"Fernet preparado de la marca ONLY FORTE, formato de 1L en pack de 6.",https://nxmeezcvjltlqfybbczt.supabase.co/storage/v1/object/public/products-distribuidora_lyl/LYL-0035.jpg,true,true,Hoja1
LYL-0036,Gancia Americano x 950cc x 1u,6600.0,160,1,1,unidad,BEBIDAS CON ALCOHOL,Bebidas con Alcohol,Aperitivos,,gancia | aperitivo,0.15,0,"Aperitivo Gancia Americano, formato de 950cc.",https://nxmeezcvjltlqfybbczt.supabase.co/storage/v1/object/public/products-distribuidora_lyl/LYL-0036.jpg,true,true,Hoja1
LYL-0037,Fernet VITTONE x 750cc x 1u,5500.0,160,1,1,unidad,BEBIDAS CON ALCOHOL,Bebidas con Alcohol,Fernet,,fernet | bebida fernet,0.15,0,"Fernet de la marca VITTONE, formato de 750cc.",https://nxmeezcvjltlqfybbczt.supabase.co/storage/v1/object/public/products-distribuidora_lyl/LYL-0037.jpg,true,true,Hoja1
LYL-0038,Fernet BRANCA x 50cc x 1u,2600.0,180,1,1,unidad,BEBIDAS CON ALCOHOL,Bebidas con Alcohol,Fernet,,fernet | bebida fernet,0.2,0,"Fernet BRANCA, formato de 50cc.",https://nxmeezcvjltlqfybbczt.supabase.co/storage/v1/object/public/products-distribuidora_lyl/LYL-0038.jpg,true,true,Hoja1
LYL-0039,Fernet BRANCA x 450cc x 1u,9500.0,180,1,1,unidad,BEBIDAS CON ALCOHOL,Bebidas con Alcohol,Fernet,,fernet | bebida fernet,0.2,0,"Fernet BRANCA, formato de 450cc.",https://nxmeezcvjltlqfybbczt.supabase.co/storage/v1/object/public/products-distribuidora_lyl/LYL-0039.jpg,true,true,Hoja1
LYL-0040,Fernet BRANCA x 750cc x 1u,14500.0,180,1,1,unidad,BEBIDAS CON ALCOHOL,Bebidas con Alcohol,Fernet,,fernet | bebida fernet,0.2,0,"Fernet BRANCA, formato de 750cc.",https://nxmeezcvjltlqfybbczt.supabase.co/storage/v1/object/public/products-distribuidora_lyl/LYL-0040.jpg,true,true,Hoja1
LYL-0041,Fernet BRANCA x 1L x 1u,18900.0,440,1,1,unidad,BEBIDAS CON ALCOHOL,Bebidas con Alcohol,Fernet,vacío,fernet | fernet branca,0.85,0,"Fernet Branca de 1 litro, ideal para cócteles.",https://nxmeezcvjltlqfybbczt.supabase.co/storage/v1/object/public/products-distribuidora_lyl/LYL-0041.jpg,true,true,Hoja1
LYL-0042,Fernet BRANCA MENTA x 750cc x 1u,6300.0,420,1,1,unidad,BEBIDAS CON ALCOHOL,Bebidas con Alcohol,Fernet,menta,fernet menta | fernet branca menta,0.8,0,"Fernet Branca Menta de 750cc, refrescante y aromático.",https://nxmeezcvjltlqfybbczt.supabase.co/storage/v1/object/public/products-distribuidora_lyl/LYL-0042.jpg,true,true,Hoja1
LYL-0043,CARPANO (Rosso - Bianco) x 950cc x 1u,6100.0,380,1,1,unidad,BEBIDAS CON ALCOHOL,Bebidas con Alcohol,Vermouth,Rosso/Bianco,vermouth carpano | carpano,0.7,0,Vermouth Carpano (Rosso y Bianco) de 950cc.,https://nxmeezcvjltlqfybbczt.supabase.co/storage/v1/object/public/products-distribuidora_lyl/LYL-0043.png,true,true,Hoja1
LYL-0044,SMIRNOFF (Framb -Manz Verde - Nar. y Lima-Pomelo y Lima-Tamarindo),8900.0,400,1,1,unidad,BEBIDAS CON ALCOHOL,Bebidas con Alcohol,Vodka,sabores,vodka smirnoff | smirnoff,0.75,0,"Vodka Smirnoff con sabores variados, ideal para cócteles.",https://nxmeezcvjltlqfybbczt.supabase.co/storage/v1/object/public/products-distribuidora_lyl/LYL-0044.jpg,true,true,Hoja1
LYL-0045,FRIZZÉ Evolution Blue New / Bubble Mood x 1u,3000.0,360,1,1,unidad,BEBIDAS CON ALCOHOL,Bebidas con Alcohol,Espumante,vacío,frizzé | frizzé evolution,0.65,0,"Frizzé Evolution Blue New, espumante refrescante.",https://nxmeezcvjltlqfybbczt.supabase.co/storage/v1/object/public/products-distribuidora_lyl/LYL-0045.jpg,true,true,Hoja1
LYL-0046,Trumpeter Malbec x 750cc                              x 1u,7900.0,400,1,1,unidad,BEBIDAS CON ALCOHOL,Bebidas con Alcohol,Vino,Malbec,vino trumpeter | trumpeter malbec,0.75,0,"Vino Trumpeter Malbec de 750cc, de sabor intenso.",https://nxmeezcvjltlqfybbczt.supabase.co/storage/v1/object/public/products-distribuidora_lyl/LYL-0046.jpg,true,true,Hoja1
LYL-0047,DADA (Malbec - Nº1 - Nº2 - Nº3 y Nº8) x 1u,4700.0,380,1,1,unidad,BEBIDAS CON ALCOHOL,Bebidas con Alcohol,Vino,Malbec,vino dada | dada malbec,0.7,0,"Vino DADA Malbec, disponible en varias opciones.",https://nxmeezcvjltlqfybbczt.supabase.co/storage/v1/object/public/products-distribuidora_lyl/LYL-0047.png,true,true,Hoja1
LYL-0048,ALMA MORA (Malbec - Cabernet S.) x 1u,6200.0,360,1,1,unidad,BEBIDAS CON ALCOHOL,Bebidas con Alcohol,Vino,Malbec/Cabernet,vino alma mora | alma mora,0.65,0,Vino Alma Mora Malbec y Cabernet Sauvignon.,https://nxmeezcvjltlqfybbczt.supabase.co/storage/v1/object/public/products-distribuidora_lyl/LYL-0048.png,true,true,Hoja1
