product_code,precio_unidad,is_mock
1677,6844.99,true
1674,2944.85,true
1675,3532.85,true
2928,18431.11,true
2852,27878.40,true
2495,19795.65,true
2055,814.57,true
2056,953.42,true
2057,1712.46,true
1141,3682.83,true
1171,27724.38,true
2252,48461.77,true
1167,34924.89,true
2087,31279.12,true
2181,18988.00,true
2182,14689.76,true
1157,26945.13,true
2183,13695.58,true
1142,157496.06,true
2673,38636.75,true
2767,45060.64,true
1166,50094.27,true
2676,44800.84,true
2207,23346.09,true
2368,234221.75,true
2604,119964.24,true
2662,28791.41,true
2588,49985.12,true
2759,50181.71,true
2651,48821.45,true
1673,1574.56,true
1676,1262.32,true
1128,485.15,true
1129,323.43,true
1130,215.62,true
1134,534.51,true
1140,2416.37,true
1138,4875.75,true
1139,3482.30,true
2665,49609.21,true
2917,251677.06,true
2934,52873.41,true
2828,80442.35,true
2386,74890.12,true
1152,21248.53,true
2217,18833.27,true
2218,21659.29,true
2186,18462.88,true
1963,239215.87,true
2072,561204.20,true
2489,69200.94,true
2417,447240.75,true
2421,46215.11,true
2653,48575.93,true
2563,48575.93,true
1211,35038.37,true
2587,121744.44,true
1210,35038.37,true
2758,139144.18,true
1784,39970.95,true
1946,8575.88,true
1744,160840.01,true
2791,20016.99,true
1280,38554.16,true
1279,26987.91,true
1282,59700.30,true
1197,114474.43,true
1266,188827.32,true
1268,129543.52,true
2585,84388.36,true
2241,86217.20,true
2178,55868.74,true
2250,83277.97,true
2179,53964.13,true
2251,96232.33,true
2180,62507.99,true
1276,29079.44,true
1277,29079.44,true
1275,29077.59,true
2224,26747.14,true
2223,26747.14,true
2593,54574.90,true
1220,24530.54,true
2953,12817.58,true
2952,34490.81,true
2951,34490.81,true
2950,12817.58,true
1221,24530.54,true
1204,12617.49,true
2890,58200.72,true
2645,12617.49,true
2891,34920.43,true
2490,12617.49,true
2892,34920.43,true
1203,11711.11,true
2889,55006.78,true
2904,109874.26,true
1202,12617.49,true
2902,27468.57,true
2888,58200.72,true
2827,22323.88,true
2602,66971.63,true
2701,28598.87,true
2242,28598.87,true
2344,28598.87,true
2237,28598.87,true
2826,58211.39,true
2672,58211.39,true
1838,32408.99,true
2847,41550.03,true
2915,15176.84,true
1902,32408.99,true
2848,41549.98,true
2916,15176.84,true
1273,32408.99,true
2955,22852.94,true
2954,62326.20,true
2643,6991.38,true
1709,2665.67,true
1708,11744.86,true
1938,3462.99,true
1971,28586.25,true
2830,1633.50,true
2831,1633.50,true
2832,1633.50,true
2833,1633.50,true
2834,1633.50,true
2835,1633.50,true
2836,1633.50,true
2829,1633.50,true
2837,1633.50,true
2838,1633.50,true
2839,1633.50,true
2840,1633.50,true
2841,1633.50,true
2150,7350.75,true
1939,29076.30,true
2315,14112.79,true
2314,14112.79,true
2317,14112.79,true
2313,14112.79,true
2316,14112.79,true
2343,14112.79,true
2700,14112.79,true
2555,13228.65,true
2569,19930.06,true
2922,360217.62,true
2571,66564.16,true
2564,314111.87,true
2168,6316.66,true
2193,6316.66,true
2204,6316.66,true
2194,6316.66,true
2166,6316.68,true
2205,4333.64,true
2192,6316.66,true
2312,6316.66,true
2167,6316.66,true
2284,1915.54,true
2285,1915.54,true
2286,1915.54,true
2299,1915.54,true
2360,1915.54,true
2301,1915.54,true
2298,1915.54,true
2340,1915.54,true
2302,1915.54,true
2303,1915.54,true
2287,1915.54,true
2714,1915.54,true
2288,1915.54,true
2289,1915.54,true
2338,1915.54,true
2342,1915.54,true
2292,1915.54,true
2291,1915.54,true
2290,1994.94,true
2293,1994.94,true
2295,1994.94,true
2296,1994.94,true
2294,1915.54,true
2297,1994.94,true
2310,1994.94,true
2308,1915.54,true
2309,1994.94,true
2307,1994.94,true
2311,1994.94,true
2306,1994.94,true
2305,1994.94,true
2384,1915.56,true
2304,1994.94,true
2872,28457.75,true
2658,28457.75,true
1222,20028.95,true
2882,68684.66,true
2691,3626.50,true
2157,11317.52,true
1940,18295.20,true
2927,19602.00,true
1170,19602.00,true
2705,2892.08,true
2805,1731.51,true
2806,1731.51,true
2929,1731.51,true
2919,1731.51,true
2921,1731.51,true
2807,1731.51,true
2842,1731.51,true
2808,1731.51,true
2843,1731.51,true
2879,49514.30,true
2094,1447.00,true
2025,1447.00,true
1590,1447.00,true
2712,3333.90,true
2036,1447.00,true
2095,1447.00,true
2710,3333.90,true
2026,1447.00,true
2709,3333.90,true
2028,1447.00,true
2030,1447.00,true
2708,3333.90,true
2031,1447.00,true
2707,3333.90,true
2713,3434.22,true
2032,1447.00,true
2033,1447.00,true
2034,1447.00,true
2706,1270.34,true
2096,1270.38,true
2711,3302.43,true
1983,1717.86,true
1985,4231.68,true
1986,7545.49,true
1987,11985.61,true
2098,7138.69,true
2097,2411.68,true
1941,2744.28,true
1942,12904.65,true
2961,1666.17,true
2963,1666.17,true
2958,1666.17,true
2962,1666.17,true
2964,1666.17,true
