product_code,nombre,precio_lista_1,stock,unidades_por_bulto,unidad_minima_de_venta,umv_tipo,categoria_1,categoria_2,categoria_3,categoria_4,aliases,rotacion_index,mental_priority,descripcion,image_url,en_catalogo,is_mock,fuente_hoja
1677,BALDES PARA 10 LTS C/TAPA X UNIDAD,7605.54,580,1,unidad,unidad,CUCURUCHOS Y ENVASES,CUCURUCHOS Y ENVASES,PLASTICO,PLASTICOS ARENALES,BALDES PARA 10 LTS C/TAPA X UNIDAD|1677|PLASTICOS ARENALES|PLASTICOS ARENALES BALDES|BALDES 10|PLASTICO,0.40,0.3,"Envase BALDES PARA 10 LTS C/TAPA X UNIDAD, marca PLASTICOS ARENALES, 10 L.",https://curlomayorista.com.ar/imagenesproductos/1677a.jpg,true,true,curlomayorista
1674,BALDES PARA 3 LTS CON TAPA X UNIDAD,3272.05,85,1,unidad,unidad,CUCURUCHOS Y ENVASES,CUCURUCHOS Y ENVASES,PLASTICO,PLASTICOS ARENALES,BALDES PARA 3 LTS CON TAPA X UNIDAD|1674|PLASTICOS ARENALES|PLASTICOS ARENALES BALDES|BALDES 3|PLASTICO,0.40,0.3,"Envase BALDES PARA 3 LTS CON TAPA X UNIDAD, marca PLASTICOS ARENALES, 3 L.",https://curlomayorista.com.ar/imagenesproductos/1674a.jpg,true,true,curlomayorista
1675,BALDES PARA 5 LTS CON TAPA X UNIDAD,3925.39,60,1,unidad,unidad,CUCURUCHOS Y ENVASES,CUCURUCHOS Y ENVASES,PLASTICO,PLASTICOS ARENALES,BALDES PARA 5 LTS CON TAPA X UNIDAD|1675|PLASTICOS ARENALES|PLASTICOS ARENALES BALDES|BALDES 5|PLASTICO,0.40,0.3,"Envase BALDES PARA 5 LTS CON TAPA X UNIDAD, marca PLASTICOS ARENALES, 5 L.",https://curlomayorista.com.ar/imagenesproductos/1675a.jpg,true,true,curlomayorista
2928,BARQUILLO BUBA CUPS 32 BLISTER X 3 U,20479.01,20,3,unidad,unidad,CUCURUCHOS Y ENVASES,CUCURUCHOS Y ENVASES,CONOS Y OBLEAS DULCES,EREVAN,BARQUILLO BUBA CUPS 32 BLISTER X 3 U|2928|EREVAN|EREVAN BARQUILLO|BARQUILLO BUBA|CONOS Y OBLEAS DULCES,0.39,0.3,"Envase BARQUILLO BUBA CUPS 32 BLISTER X 3 U, marca EREVAN, x3 unidades.",,true,true,curlomayorista
2852,BARQUILLO BUBA CUPS 40 BLISTER X 3 U,30976.00,6,3,unidad,unidad,CUCURUCHOS Y ENVASES,CUCURUCHOS Y ENVASES,ENSOBRADOS,EREVAN,BARQUILLO BUBA CUPS 40 BLISTER X 3 U|2852|EREVAN|EREVAN BARQUILLO|BARQUILLO BUBA|ENSOBRADOS,0.39,0.3,"Envase BARQUILLO BUBA CUPS 40 BLISTER X 3 U, marca EREVAN, x3 unidades.",https://curlomayorista.com.ar/imagenesproductos/2852a.jpg | https://curlomayorista.com.ar/imagenesproductos/2852b.jpg,true,true,curlomayorista
2495,BARQUILLO CUPS CLASICO 20 X3 UNI,21995.17,-4,3,unidad,unidad,CUCURUCHOS Y ENVASES,CUCURUCHOS Y ENVASES,ENSOBRADOS,ALTA ROTACION,BARQUILLO CUPS CLASICO 20 X3 UNI|2495|ALTA ROTACION|ALTA ROTACION BARQUILLO|BARQUILLO CUPS|ENSOBRADOS,0.56,0.5,"Envase BARQUILLO CUPS CLASICO 20 X3 UNI, marca ALTA ROTACION, x3 unidades.",https://curlomayorista.com.ar/imagenesproductos/2495a.jpg,true,true,curlomayorista
2055,BARRA AP 19X12X12 UNI,905.08,280,1,unidad,unidad,CUCURUCHOS Y ENVASES,CUCURUCHOS Y ENVASES,TERMICOS,AISLACIONES PATAGONICAS,BARRA AP 19X12X12 UNI|2055|AISLACIONES PATAGONICAS|AISLACIONES PATAGONICAS BARRA|BARRA AP|TERMICOS,0.47,0.3,"Envase BARRA AP 19X12X12 UNI, marca AISLACIONES PATAGONICAS.",https://curlomayorista.com.ar/imagenesproductos/2055a.jpg,true,true,curlomayorista
2056,BARRA AP 26X10X9 UNI,1059.36,221,1,unidad,unidad,CUCURUCHOS Y ENVASES,CUCURUCHOS Y ENVASES,TERMICOS,AISLACIONES PATAGONICAS,BARRA AP 26X10X9 UNI|2056|AISLACIONES PATAGONICAS|AISLACIONES PATAGONICAS BARRA|BARRA AP|TERMICOS,0.47,0.3,"Envase BARRA AP 26X10X9 UNI, marca AISLACIONES PATAGONICAS.",https://curlomayorista.com.ar/imagenesproductos/2056a.jpg,true,true,curlomayorista
2057,BARRA AP 34X12X12 UNI,1902.73,591,1,unidad,unidad,CUCURUCHOS Y ENVASES,CUCURUCHOS Y ENVASES,TERMICOS,AISLACIONES PATAGONICAS,BARRA AP 34X12X12 UNI|2057|AISLACIONES PATAGONICAS|AISLACIONES PATAGONICAS BARRA|BARRA AP|TERMICOS,0.47,0.3,"Envase BARRA AP 34X12X12 UNI, marca AISLACIONES PATAGONICAS.",https://curlomayorista.com.ar/imagenesproductos/2057a.jpg,true,true,curlomayorista
1141,BOMBON SUIZO ( 6 PORCIONES ) C/TAPA X UNIDAD,4092.03,60,1,unidad,unidad,CUCURUCHOS Y ENVASES,CUCURUCHOS Y ENVASES,TERMICOS,NOVOPOR,BOMBON SUIZO ( 6 PORCIONES ) C/TAPA X UNIDAD|1141|NOVOPOR|NOVOPOR BOMBON|BOMBON SUIZO|TERMICOS,0.49,0.3,"Envase BOMBON SUIZO ( 6 PORCIONES ) C/TAPA X UNIDAD, marca NOVOPOR.",https://curlomayorista.com.ar/imagenesproductos/1141a.jpg,true,true,curlomayorista
