product_code,precio_unidad,is_mock
110A18951,29499.0,true
11009004,19040.0,true
11000509,19040.0,true
11000069,32967.0,true
11000447,29751.0,true
11009147,26535.0,true
10001680,39175.0,true
11000081,30751.0,true
11000706,23191.0,true
11000736,23801.0,true
236211,21626.0,true
1000010226,21463.0,true
236110,21626.0,true
P100080503,17860.0,true
110A10641,30166.0,true
110113101,29776.0,true
110A11121,35928.0,true
110111091,29815.0,true
1000006570,38247.0,true
110A74011,33355.0,true
1000007407,39373.0,true
1000002889,30276.0,true
1000002300,26090.0,true
110074,8030.0,true
110079,8138.0,true
110009,11370.0,true
110198,6358.0,true
IN1040-00,7336.0,true
110003,9688.0,true
155963,79840.0,true
D2001007,25431.0,true
766523,77303.0,true
D2001008,26083.0,true
CI0455V1,7686.0,true
164148,103342.0,true
3PTPIMP479,49001.0,true
110068,14081.0,true
110010,9325.0,true
110001,8686.0,true
164152,97586.0,true
110069,12164.0,true
12010101,14531.0,true
110076,15309.0,true
110272,16176.0,true
110000,8858.0,true
110070,8964.0,true
110073,9784.0,true
110077,9027.0,true
110011,9652.0,true
157797,59886.0,true
6EPOHC,16528.0,true
110004,9164.0,true
7EPAHC,12322.0,true
110071,8742.0,true
110266,4868.0,true
110078,8462.0,true
110002,7887.0,true
17954,22405.0,true
S1010053,34776.0,true
200020MKC83833,15438.0,true
130331,26895.0,true
158385,25242.0,true
18182,54888.0,true
18372,56784.0,true
115614,37187.0,true
143562,71710.0,true
115347,37020.0,true
771398,48670.0,true
770697,54144.0,true
345583,18879.0,true
71515701,67828.0,true
770642,42840.0,true
54164,49979.0,true
5003139,37928.0,true
5003181,9037.0,true
70011001,51169.0,true
770695,41887.0,true
770638,42839.0,true
770641,40459.0,true
770696,41925.0,true
143560,22478.0,true
770186,45350.0,true
174535,34345.0,true
174509,47953.0,true
54165,43978.0,true
424966,42421.0,true
424998,42417.0,true
761080,66234.0,true
109144,27645.0,true
134053,32520.0,true
134054,24529.0,true
557352,61232.0,true
557237,38842.0,true
754720,30355.0,true
392300,17270.0,true
150588,25237.0,true
557336,59849.0,true
347562,34272.0,true
11000609,78249.0,true
P1700000,60578.0,true
200006FMCX2151,23801.0,true
P15P00000,110673.0,true
200006FMIQ2151,37168.0,true
200006FRPJ2154,14443.0,true
11000429,40592.0,true
10000286,48905.0,true
200006MWCM215,21844.0,true
11000618,91290.0,true
10001421,67018.0,true
200006PUC6215,34169.0,true
200006PUFM215,23973.0,true
200006PUFR215,14194.0,true
10000443,34234.0,true
10002068,34234.0,true
10001025,43689.0,true
11000410,60317.0,true
10000421,61947.0,true
10000424,35864.0,true
11000396,45645.0,true
11000395,48905.0,true
11000682,88029.0,true
10002067,35864.0,true
P5800000,46118.0,true
763043,17368.0,true
763042,17368.0,true
145770,15300.0,true
771773,56493.0,true
1017007,2380.0,true
345441,20274.0,true
344485,21755.0,true
505364,22710.0,true
648007,22275.0,true
175278,27607.0,true
360015,49323.0,true
360026,27166.0,true
68,47601.0,true
FS4013,97811.0,true
1111,58556.0,true
294,36907.0,true
521,26969.0,true
FS2026,47285.0,true
194,69408.0,true
174,49210.0,true
PB293,52105.0,true
202,67543.0,true
152,52491.0,true
296,55589.0,true
102B,89334.0,true
308B,125524.0,true
11009016,40389.0,true
11000602,23106.0,true
11000601,19941.0,true
656322,19977.0,true
460972,18875.0,true
460030,20789.0,true
460825,18882.0,true
656310,20106.0,true
461153,19394.0,true
460295,18898.0,true
500162,39430.0,true
500163,38161.0,true
346497,38532.0,true
346489,37625.0,true
1021010,2197.0,true
1021008,3895.0,true
QC0001,1602.0,true
1034001,1489.0,true
1034002,11391.0,true
1027038,25291.0,true
1027013,2479.0,true
1027003,3418.0,true
1032043,2701.0,true
1032010,4025.0,true
664659,18441.0,true
10000050,4998.0,true
200001ARIQ6041,4565.0,true
200002ARIQ1881,33908.0,true
10002100,42303.0,true
10000051,14867.0,true
10000070,36793.0,true
10001276,37108.0,true
10000100,5380.0,true
10000103,16139.0,true
10002101,38146.0,true
200001CHGR6041,5217.0,true
200002CHGR1881,34169.0,true
10001409,14378.0,true
10009282,5575.0,true
200001HBIQ6041,5575.0,true
200002HBIQ1881,39646.0,true
10000259,16921.0,true
10002102,48905.0,true
10000275,73262.0,true
200001JAIQ6041,5021.0,true
10001947,58442.0,true
10000399,6450.0,true
10002105,34097.0,true
10000401,13645.0,true
10000327,5054.0,true
10002103,38735.0,true
10000330,15258.0,true
11000310,21518.0,true
10001821,6456.0,true
10001319,26989.0,true
10001944,35457.0,true
10000063,16237.0,true
11000427,36386.0,true
11000424,32142.0,true
10001933,28756.0,true
10001956,37559.0,true
10000119,33843.0,true
10000125,19285.0,true
10001946,36190.0,true
11000639,66756.0,true
11000434,24453.0,true
10001945,41081.0,true
10000262,44618.0,true
10000273,27065.0,true
10001959,47993.0,true
10001948,58442.0,true
10001932,21861.0,true
10000374,27982.0,true
10000372,19003.0,true
11000432,35212.0,true
10001938,30941.0,true
ST9275,28033.0,true
ST9213,27328.0,true
ST9282,35202.0,true
ST9244,31677.0,true
ST66168,16391.0,true
ST66151,16391.0,true
ST66182,16391.0,true
ST66175,16391.0,true
ST58763,15706.0,true
ST53768,16209.0,true
12559496,18014.0,true
12628676,15950.0,true
12370209,14645.0,true
12393729,14465.0,true
12317444,14465.0,true
12317902,14465.0,true
12569333,30882.0,true
12292621,30882.0,true
12035120,15950.0,true
12294153,31683.0,true
12294154,31683.0,true
12316603,53379.0,true
12295105,31683.0,true
12034915,15950.0,true
12559388,29562.0,true
12462115,30727.0,true
12263770,13693.0,true
12370206,13475.0,true
12373400,56403.0,true
12345021,30727.0,true
12495499,30727.0,true
