product_code,precio_unidad,is_mock
110A18951,26549.1,true
11009004,17136.0,true
11000509,17136.0,true
11000069,29670.3,true
11000447,26775.9,true
11009147,23881.5,true
10001680,35257.5,true
11000081,27675.9,true
11000706,20871.9,true
11000736,21420.9,true
236211,19463.4,true
1000010226,19316.7,true
236110,19463.4,true
P100080503,16074.0,true
110A10641,27149.4,true
110113101,26798.4,true
110A11121,32335.2,true
110111091,26833.5,true
1000006570,34422.3,true
110A74011,30019.5,true
1000007407,35435.7,true
1000002889,27248.4,true
1000002300,23481.0,true
110074,7227.0,true
110079,7324.2,true
110009,10233.0,true
110198,5722.2,true
IN1040-00,6602.4,true
110003,8719.2,true
155963,71856.0,true
D2001007,22887.9,true
766523,69572.7,true
D2001008,23474.7,true
CI0455V1,6917.4,true
164148,93007.8,true
3PTPIMP479,44100.9,true
110068,12672.9,true
110010,8392.5,true
110001,7817.4,true
164152,87827.4,true
110069,10947.6,true
12010101,13077.9,true
110076,13778.1,true
110272,14558.4,true
110000,7972.2,true
110070,8067.6,true
110073,8805.6,true
110077,8124.3,true
110011,8686.8,true
157797,53897.4,true
6EPOHC,14875.2,true
110004,8247.6,true
7EPAHC,11089.8,true
110071,7867.8,true
110266,4381.2,true
110078,7615.8,true
110002,7098.3,true
17954,20164.5,true
S1010053,31298.4,true
200020MKC83833,13894.2,true
130331,24205.5,true
158385,22717.8,true
18182,49399.2,true
18372,51105.6,true
115614,33468.3,true
143562,64539.0,true
115347,33318.0,true
771398,43803.0,true
770697,48729.6,true
345583,16991.1,true
71515701,61045.2,true
770642,38556.0,true
54164,44981.1,true
5003139,34135.2,true
5003181,8133.3,true
70011001,46052.1,true
770695,37698.3,true
770638,38555.1,true
770641,36413.1,true
770696,37732.5,true
143560,20230.2,true
770186,40815.0,true
174535,30910.5,true
174509,43157.7,true
54165,39580.2,true
424966,38178.9,true
424998,38175.3,true
761080,59610.6,true
109144,24880.5,true
134053,29268.0,true
134054,22076.1,true
557352,55108.8,true
557237,34957.8,true
754720,27319.5,true
392300,15543.0,true
150588,22713.3,true
557336,53864.1,true
347562,30844.8,true
11000609,70424.1,true
P1700000,54520.2,true
200006FMCX2151,21420.9,true
P15P00000,99605.7,true
200006FMIQ2151,33451.2,true
200006FRPJ2154,12998.7,true
11000429,36532.8,true
10000286,44014.5,true
200006MWCM215,19659.6,true
11000618,82161.0,true
10001421,60316.2,true
200006PUC6215,30752.1,true
200006PUFM215,21575.7,true
200006PUFR215,12774.6,true
10000443,30810.6,true
10002068,30810.6,true
10001025,39320.1,true
11000410,54285.3,true
10000421,55752.3,true
10000424,32277.6,true
11000396,41080.5,true
11000395,44014.5,true
11000682,79226.1,true
10002067,32277.6,true
P5800000,41506.2,true
763043,15631.2,true
763042,15631.2,true
145770,13770.0,true
771773,50843.7,true
1017007,2142.0,true
345441,18246.6,true
344485,19579.5,true
505364,20439.0,true
648007,20047.5,true
175278,24846.3,true
360015,44390.7,true
360026,24449.4,true
68,42840.9,true
FS4013,88029.9,true
1111,52700.4,true
294,33216.3,true
521,24272.1,true
FS2026,42556.5,true
194,62467.2,true
174,44289.0,true
PB293,46894.5,true
202,60788.7,true
152,47241.9,true
296,50030.1,true
102B,80400.6,true
308B,112971.6,true
11009016,36350.1,true
11000602,20795.4,true
11000601,17946.9,true
656322,17979.3,true
460972,16987.5,true
460030,18710.1,true
460825,16993.8,true
656310,18095.4,true
461153,17454.6,true
460295,17008.2,true
500162,35487.0,true
500163,34344.9,true
346497,34678.8,true
346489,33862.5,true
1021010,1977.3,true
1021008,3505.5,true
QC0001,1441.8,true
1034001,1340.1,true
1034002,10251.9,true
1027038,22761.9,true
1027013,2231.1,true
1027003,3076.2,true
1032043,2430.9,true
1032010,3622.5,true
664659,16596.9,true
10000050,4498.2,true
200001ARIQ6041,4108.5,true
200002ARIQ1881,30517.2,true
10002100,38072.7,true
10000051,13380.3,true
10000070,33113.7,true
10001276,33397.2,true
10000100,4842.0,true
10000103,14525.1,true
10002101,34331.4,true
200001CHGR6041,4695.3,true
200002CHGR1881,30752.1,true
10001409,12940.2,true
10009282,5017.5,true
200001HBIQ6041,5017.5,true
200002HBIQ1881,35681.4,true
10000259,15228.9,true
10002102,44014.5,true
10000275,65935.8,true
200001JAIQ6041,4518.9,true
10001947,52597.8,true
10000399,5805.0,true
10002105,30687.3,true
10000401,12280.5,true
10000327,4548.6,true
10002103,34861.5,true
10000330,13732.2,true
11000310,19366.2,true
10001821,5810.4,true
10001319,24290.1,true
10001944,31911.3,true
10000063,14613.3,true
11000427,32747.4,true
11000424,28927.8,true
10001933,25880.4,true
10001956,33803.1,true
10000119,30458.7,true
10000125,17356.5,true
10001946,32571.0,true
11000639,60080.4,true
11000434,22007.7,true
10001945,36972.9,true
10000262,40156.2,true
10000273,24358.5,true
10001959,43193.7,true
10001948,52597.8,true
10001932,19674.9,true
10000374,25183.8,true
10000372,17102.7,true
11000432,31690.8,true
10001938,27846.9,true
ST9275,25229.7,true
ST9213,24595.2,true
ST9282,31681.8,true
ST9244,28509.3,true
ST66168,14751.9,true
ST66151,14751.9,true
ST66182,14751.9,true
ST66175,14751.9,true
ST58763,14135.4,true
ST53768,14588.1,true
12559496,16212.6,true
12628676,14355.0,true
12370209,13180.5,true
12393729,13018.5,true
12317444,13018.5,true
12317902,13018.5,true
12569333,27793.8,true
12292621,27793.8,true
12035120,14355.0,true
12294153,28514.7,true
12294154,28514.7,true
12316603,48041.1,true
12295105,28514.7,true
12034915,14355.0,true
12559388,26605.8,true
12462115,27654.3,true
12263770,12323.7,true
12370206,12127.5,true
12373400,50762.7,true
12345021,27654.3,true
12495499,27654.3,true
12319674,27654.3,true
12316606,48041.1,true
12593901,45774.9,true
12628844,27654.3,true
12319791,27654.3,true
12383496,38954.7,true
12422311,18660.6,true
12422312,18660.6,true
12316605,48041.1,true
12611300,6589.8,true
12579266,6589.8,true
12023357,57405.6,true
12219159,57996.9,true
12498965,3591.0,true
12629800,5454.0,true
12629915,5454.0,true
12629889,5454.0,true
12602492,14472.9,true
12628855,13005.0,true
12517860,14455.8,true
12589516,50018.4,true
12599674,7232.4,true
12094971,13180.5,true
12628885,18112.5,true
12572647,15326.1,true
12161632,15326.1,true
12133140,15326.1,true
12133129,15326.1,true
12132731,15326.1,true
12132734,15326.1,true
12132728,15326.1,true
12534557,15326.1,true
12132730,15326.1,true
12133127,15326.1,true
12192064,15326.1,true
12133128,15326.1,true
12616158,15326.1,true
12616196,14595.3,true
12182331,24630.3,true
12018554,16244.1,true
12510391,15360.3,true
12629782,15514.2,true
12562412,15514.2,true
12510386,15514.2,true
12562288,15514.2,true
12629166,20937.6,true
12114481,24662.7,true
12114459,20937.6,true
12114456,20937.6,true
12298926,23754.6,true
12628742,23754.6,true
12299009,23754.6,true
12602475,25597.8,true
12538214,25597.8,true
12518223,26064.0,true
12518217,26064.0,true
12617515,26064.0,true
12518220,26064.0,true
12518222,26064.0,true
12518209,26064.0,true
12518213,26064.0,true
12373843,26577.9,true
12522844,16244.1,true
12018425,16244.1,true
12112705,16244.1,true
12522852,16244.1,true
12465131,16244.1,true
12018358,16244.1,true
12018359,16244.1,true
12581176,22248.9,true
12581175,22248.9,true
12581168,22248.9,true
12018322,16244.1,true
12018423,16244.1,true
12567293,15989.4,true
12604347,16244.1,true
12602491,25792.2,true
12602462,25792.2,true
12602166,25792.2,true
12628414,17408.7,true
12622733,32190.3,true
12612415,3677.4,true
12612404,3677.4,true
12600726,3749.4,true
12600831,4543.2,true
12600842,2774.7,true
12427242,21032.1,true
12398428,21917.7,true
12398204,21917.7,true
12398205,21917.7,true
12399362,21917.7,true
12338492,36469.8,true
12253697,31805.1,true
12408774,13398.3,true
12630816,31799.7,true
H02029000075,4552.2,true
H02010000380,18738.0,true
H02010000193,34650.0,true
H02010000136,10710.0,true
H02010000265,9648.0,true
H02010000159,25356.6,true
H02010000132,5355.0,true
H02010000300,6930.0,true
H02010000291,17324.1,true
H02010000344,17664.3,true
H02010000375,13656.6,true
H02042110012,8208.0,true
H02041110015,7857.0,true
H02029000028,28116.0,true
H02029000023,10767.6,true
H02041400036,32836.5,true
H02041100038,8208.0,true
H02041110018,4284.0,true
H02042110015,4643.1,true
H02042110018,4284.0,true
H02029000031,32796.0,true
H02029000033,29457.0,true
H02029000025,10767.6,true
H02029000082,24102.0,true
H02029000087,19278.0,true
H02029000084,24102.0,true
H02029000083,24102.0,true
10002006,12746.7,true
10002007,12746.7,true
