product_code,precio_unidad,is_mock
CIP-0001,5981.00,true
CIP-0002,23401.00,true
CIP-0003,2240.00,true
CIP-0004,2240.00,true
CIP-0005,2240.00,true
CIP-0006,2240.00,true
CIP-0007,4060.00,true
CIP-0008,4060.00,true
CIP-0009,2390.00,true
CIP-0010,2390.00,true
CIP-0011,5360.00,true
CIP-0012,5360.00,true
CIP-0013,5360.00,true
CIP-0014,5360.00,true
CIP-0015,3880.00,true
CIP-0016,3880.00,true
CIP-0017,3880.00,true
CIP-0018,3880.00,true
CIP-0019,3880.00,true
CIP-0020,3880.00,true
CIP-0021,3880.00,true
CIP-0022,1417.00,true
CIP-0023,2291.00,true
CIP-0024,5003.00,true
CIP-0025,5920.00,true
CIP-0026,5920.00,true
CIP-0027,5920.00,true
CIP-0028,5920.00,true
CIP-0029,5920.00,true
CIP-0030,5920.00,true
CIP-0031,5920.00,true
CIP-0032,5920.00,true
CIP-0033,5920.00,true
CIP-0034,5920.00,true
CIP-0035,5920.00,true
CIP-0036,5920.00,true
CIP-0037,5920.00,true
CIP-0038,5920.00,true
CIP-0039,5920.00,true
CIP-0040,5920.00,true
CIP-0041,5920.00,true
CIP-0042,5920.00,true
CIP-0043,5920.00,true
CIP-0044,5920.00,true
CIP-0045,5920.00,true
CIP-0046,5920.00,true
CIP-0047,5920.00,true
CIP-0048,5920.00,true
CIP-0049,5920.00,true
CIP-0050,5920.00,true
CIP-0051,5920.00,true
CIP-0052,5920.00,true
CIP-0053,5920.00,true
CIP-0054,5920.00,true
CIP-0055,5920.00,true
CIP-0056,5920.00,true
CIP-0057,5920.00,true
CIP-0058,5920.00,true
CIP-0059,5920.00,true
CIP-0060,5920.00,true
CIP-0061,5920.00,true
CIP-0062,5920.00,true
CIP-0063,5920.00,true
CIP-0064,5920.00,true
CIP-0065,5920.00,true
CIP-0066,5920.00,true
CIP-0067,5920.00,true
CIP-0068,5920.00,true
CIP-0069,5920.00,true
CIP-0070,5920.00,true
CIP-0071,5920.00,true
CIP-0072,5920.00,true
CIP-0073,5920.00,true
CIP-0074,5920.00,true
CIP-0075,5920.00,true
CIP-0076,5920.00,true
CIP-0077,5920.00,true
CIP-0078,5920.00,true
CIP-0079,5920.00,true
CIP-0080,5920.00,true
CIP-0081,5920.00,true
CIP-0082,5920.00,true
CIP-0083,5920.00,true
CIP-0084,5920.00,true
CIP-0085,5920.00,true
CIP-0086,5920.00,true
CIP-0087,5920.00,true
CIP-0088,5920.00,true
CIP-0089,5920.00,true
CIP-0090,5920.00,true
CIP-0091,5920.00,true
CIP-0092,5920.00,true
CIP-0093,5920.00,true
CIP-0094,5920.00,true
CIP-0095,5920.00,true
CIP-0096,5920.00,true
CIP-0097,5920.00,true
