product_code,precio_unidad,is_mock
9,6655.29,true
7,7066.24,true
11,7066.24,true
211,12325.71,true
1334,12325.71,true
195,10098.84,true
1095,10098.84,true
1098,7895.17,true
104,10987.48,true
1096,9904.26,true
1097,7761.69,true
1099,9418.14,true
17,13731.37,true
170,6710.08,true
257,11334.5,true
142,10875.78,true
171,7116.82,true
1101,7116.82,true
1100,7116.82,true
208,14690.95,true
184,2084.96,true
197,0.01,true
180,785.37,true
67,7147.73,true
312,212318.06,true
378,7945.04,true
1274,1187.89,true
363,1872.11,true
662,699.67,true
671,1398.63,true
1244,0.01,true
338,1187.89,true
339,1187.89,true
678,0.01,true
1084,0.01,true
269,5464.59,true
176,1267.98,true
122,2192.44,true
1684,0.01,true
177,0.01,true
12,0.01,true
212,1064.26,true
105,1064.26,true
72,1064.26,true
230,1064.26,true
359,1064.26,true
253,1772.35,true
254,1772.35,true
81,482.6,true
313,482.6,true
62,482.6,true
102,482.6,true
82,482.6,true
737,608.35,true
736,608.35,true
133,367.4,true
131,367.4,true
132,367.4,true
134,367.4,true
136,367.4,true
425,600.62,true
143,600.62,true
141,600.62,true
694,600.62,true
318,600.62,true
139,600.62,true
138,600.62,true
1077,600.62,true
1262,518.43,true
148,1237.06,true
149,1237.06,true
144,1237.06,true
145,1237.06,true
205,1952.89,true
214,1952.89,true
216,1497.68,true
311,1497.68,true
225,1841.2,true
31,1683.14,true
B1,3990.78,true
B2,3990.78,true
B3,0.01,true
B4,3685.21,true
B5,3377.52,true
B6,2278.14,true
B7,3123.93,true
B8,2507.85,true
B9,2507.85,true
B10,1895.99,true
B11,2208.6,true
B12,1895.99,true
B13,0.01,true
B14,1561.61,true
B15,1561.61,true
B16,1428.84,true
B17,1428.84,true
B18,1428.84,true
B19,1624.83,true
B20,1624.83,true
B21,1624.83,true
B22,1097.98,true
B23,1982.4,true
B24,863.35,true
V1,1068.47,true
V2,0.01,true
V3,1068.47,true
V4,1068.47,true
V5,1068.47,true
V6,2275.33,true
V7,839.46,true
V8,0.01,true
T1,1115.54,true
T2,1447.11,true
T3,2299.22,true
T4,1153.47,true
T5,280.29,true
T6,256.4,true
T7,344.92,true
T8,512.81,true
T9,292.94,true
C1,232.05,true
C2,232.05,true
C3,232.05,true
C4,232.05,true
C5,232.05,true
C6,232.05,true
C7,464.1,true
C8,464.1,true
C9,464.1,true
C10,618.8,true
Z1,690.97,true
Z2,690.97,true
Z3,1070.82,true
Z4,1070.82,true
Z5,1070.82,true
Z6,1070.82,true
Z7,1070.82,true
Z8,1461.91,true
Z9,1461.91,true
Z10,689.72,true
Z11,689.72,true
Z12,1977.96,true
Z13,1977.96,true
Z14,1841.88,true
Z15,1841.88,true
Z16,1841.88,true
Z17,1841.88,true
Z18,2051.9,true
X1,905.25,true
X2,905.25,true
X3,905.25,true
X4,905.25,true
X5,905.25,true
X6,905.25,true
X7,905.25,true
