product_code,precio_unidad,is_mock
9,7046.78,true
7,7481.9,true
11,7481.9,true
211,13050.75,true
1334,13050.75,true
195,10692.89,true
1095,10692.89,true
1098,8359.59,true
104,11633.81,true
1096,10486.86,true
1097,8218.26,true
1099,9972.15,true
17,14539.09,true
170,7104.79,true
257,12001.24,true
142,11515.54,true
171,7535.46,true
1101,7535.46,true
1100,7535.46,true
208,15555.12,true
184,2207.6,true
197,0.01,true
180,831.57,true
67,7568.18,true
312,224807.36,true
378,8412.4,true
1274,1257.77,true
363,1982.23,true
662,740.83,true
671,1480.9,true
1244,0.01,true
338,1257.77,true
339,1257.77,true
678,0.01,true
1084,0.01,true
269,5786.04,true
176,1342.57,true
122,2321.41,true
1684,0.01,true
177,0.01,true
12,0.01,true
212,1126.86,true
105,1126.86,true
72,1126.86,true
230,1126.86,true
359,1126.86,true
253,1876.61,true
254,1876.61,true
81,510.99,true
313,510.99,true
62,510.99,true
102,510.99,true
82,510.99,true
737,644.13,true
736,644.13,true
133,389.01,true
131,389.01,true
132,389.01,true
134,389.01,true
136,389.01,true
425,635.95,true
143,635.95,true
141,635.95,true
694,635.95,true
318,635.95,true
139,635.95,true
138,635.95,true
1077,635.95,true
1262,548.93,true
148,1309.83,true
149,1309.83,true
144,1309.83,true
145,1309.83,true
205,2067.77,true
214,2067.77,true
216,1585.78,true
311,1585.78,true
225,1949.51,true
31,1782.15,true
B1,4225.54,true
B2,4225.54,true
B3,0.01,true
B4,3901.99,true
B5,3576.2,true
B6,2412.15,true
B7,3307.69,true
B8,2655.37,true
B9,2655.37,true
B10,2007.52,true
B11,2338.51,true
B12,2007.52,true
B13,0.01,true
B14,1653.47,true
B15,1653.47,true
B16,1512.89,true
B17,1512.89,true
B18,1512.89,true
B19,1720.41,true
B20,1720.41,true
B21,1720.41,true
B22,1162.57,true
B23,2099.01,true
B24,914.13,true
V1,1131.32,true
V2,0.01,true
V3,1131.32,true
V4,1131.32,true
V5,1131.32,true
V6,2409.17,true
