product_code,precio_unidad,is_mock
150,3910.00,True
153,1615.00,True
152,3485.00,True
1002,1615.00,True
1004,2856.00,True
1133,2703.00,True
1162,4182.00,True
1164,4819.50,True
1181,4420.00,True
1300,4335.00,True
2181,5312.50,True
2300,5061.75,True
1030,1508.75,True
1031,2720.00,True
1151,2924.00,True
1154,4777.00,True
1161,2924.00,True
1034,1343.00,True
1035,1343.00,True
1037,1343.00,True
1137,1343.00,True
1138,1870.00,True
1235,1343.00,True
138,1602.25,True
450,2550.00,True
451,4250.00,True
1118,1785.00,True
1119,1785.00,True
1174,1683.00,True
1125,1785.00,True
1130,1785.00,True
1132,1785.00,True
1134,1785.00,True
1016,786.25,True
1027,1317.50,True
1028,1096.50,True
25,692.75,True
26,598.40,True
3075,32725.00,True
1076,6970.00,True
1077,6672.50,True
1078,7990.00,True
1177,29282.50,True
1178,36295.00,True
1040,3825.00,True
1042,7390.75,True
2040,5503.75,True
2041,5503.75,True
2042,8313.00,True
1052,10157.50,True
1058,11050.00,True
1059,11050.00,True
1070,12240.00,True
1071,11050.00,True
1160,10157.50,True
1170,11050.00,True
2058,3187.50,True
2070,14195.00,True
2170,3187.50,True
1113,2833.05,True
1116,2833.05,True
1140,2833.05,True
1112,13770.00,True
1008,1020.00,True
1009,1020.00,True
1010,1147.50,True
1011,1020.00,True
1012,1147.50,True
1013,1147.50,True
1117,1147.50,True
12,850.00,True
1120,1360.00,True
1147,1700.00,True
1014,1151.75,True
1015,3961.00,True
1023,1198.50,True
1171,1742.50,True
2014,2125.00,True
2015,5185.00,True
1086,2499.00,True
1094,2499.00,True
1101,2499.00,True
1172,2499.00,True
1018,833.00,True
1019,833.00,True
1021,833.00,True
1022,833.00,True
1168,833.00,True
1196,1147.50,True
19,680.00,True
1082,5142.50,True
1083,5312.50,True
1124,2235.50,True
1146,5304.00,True
87,1330.25,True
