lista_precios_id,nombre,multiplicador_sobre_lista_1,product_code,precio_unidad,is_mock
1,Lista Base (Público),1.00,150,4600.00,True
1,Lista Base (Público),1.00,153,1900.00,True
1,Lista Base (Público),1.00,152,4100.00,True
1,Lista Base (Público),1.00,1002,1900.00,True
1,Lista Base (Público),1.00,1004,3360.00,True
1,Lista Base (Público),1.00,1133,3180.00,True
1,Lista Base (Público),1.00,1162,4920.00,True
1,Lista Base (Público),1.00,1164,5670.00,True
1,Lista Base (Público),1.00,1181,5200.00,True
1,Lista Base (Público),1.00,1300,5100.00,True
1,Lista Base (Público),1.00,2181,6250.00,True
1,Lista Base (Público),1.00,2300,5955.00,True
1,Lista Base (Público),1.00,1030,1775.00,True
1,Lista Base (Público),1.00,1031,3200.00,True
1,Lista Base (Público),1.00,1151,3440.00,True
1,Lista Base (Público),1.00,1154,5620.00,True
1,Lista Base (Público),1.00,1161,3440.00,True
1,Lista Base (Público),1.00,1034,1580.00,True
1,Lista Base (Público),1.00,1035,1580.00,True
1,Lista Base (Público),1.00,1037,1580.00,True
1,Lista Base (Público),1.00,1137,1580.00,True
1,Lista Base (Público),1.00,1138,2200.00,True
1,Lista Base (Público),1.00,1235,1580.00,True
1,Lista Base (Público),1.00,138,1885.00,True
1,Lista Base (Público),1.00,450,3000.00,True
1,Lista Base (Público),1.00,451,5000.00,True
1,Lista Base (Público),1.00,1118,2100.00,True
1,Lista Base (Público),1.00,1119,2100.00,True
1,Lista Base (Público),1.00,1174,1980.00,True
1,Lista Base (Público),1.00,1125,2100.00,True
1,Lista Base (Público),1.00,1130,2100.00,True
1,Lista Base (Público),1.00,1132,2100.00,True
1,Lista Base (Público),1.00,1134,2100.00,True
1,Lista Base (Público),1.00,1016,925.00,True
1,Lista Base (Público),1.00,1027,1550.00,True
1,Lista Base (Público),1.00,1028,1290.00,True
1,Lista Base (Público),1.00,25,815.00,True
1,Lista Base (Público),1.00,26,704.00,True
1,Lista Base (Público),1.00,3075,38500.00,True
1,Lista Base (Público),1.00,1076,8200.00,True
1,Lista Base (Público),1.00,1077,7850.00,True
1,Lista Base (Público),1.00,1078,9400.00,True
1,Lista Base (Público),1.00,1177,34450.00,True
1,Lista Base (Público),1.00,1178,42700.00,True
1,Lista Base (Público),1.00,1040,4500.00,True
1,Lista Base (Público),1.00,1042,8695.00,True
1,Lista Base (Público),1.00,2040,6475.00,True
1,Lista Base (Público),1.00,2041,6475.00,True
1,Lista Base (Público),1.00,2042,9780.00,True
1,Lista Base (Público),1.00,1052,11950.00,True
1,Lista Base (Público),1.00,1058,13000.00,True
1,Lista Base (Público),1.00,1059,13000.00,True
1,Lista Base (Público),1.00,1070,14400.00,True
1,Lista Base (Público),1.00,1071,13000.00,True
1,Lista Base (Público),1.00,1160,11950.00,True
1,Lista Base (Público),1.00,1170,13000.00,True
1,Lista Base (Público),1.00,2058,3750.00,True
1,Lista Base (Público),1.00,2070,16700.00,True
1,Lista Base (Público),1.00,2170,3750.00,True
1,Lista Base (Público),1.00,1113,3333.00,True
1,Lista Base (Público),1.00,1116,3333.00,True
1,Lista Base (Público),1.00,1140,3333.00,True
1,Lista Base (Público),1.00,1112,16200.00,True
1,Lista Base (Público),1.00,1008,1200.00,True
1,Lista Base (Público),1.00,1009,1200.00,True
1,Lista Base (Público),1.00,1010,1350.00,True
1,Lista Base (Público),1.00,1011,1200.00,True
1,Lista Base (Público),1.00,1012,1350.00,True
1,Lista Base (Público),1.00,1013,1350.00,True
1,Lista Base (Público),1.00,1117,1350.00,True
1,Lista Base (Público),1.00,12,1000.00,True
1,Lista Base (Público),1.00,1120,1600.00,True
1,Lista Base (Público),1.00,1147,2000.00,True
1,Lista Base (Público),1.00,1014,1355.00,True
1,Lista Base (Público),1.00,1015,4660.00,True
1,Lista Base (Público),1.00,1023,1410.00,True
1,Lista Base (Público),1.00,1171,2050.00,True
1,Lista Base (Público),1.00,2014,2500.00,True
1,Lista Base (Público),1.00,2015,6100.00,True
1,Lista Base (Público),1.00,1086,2940.00,True
1,Lista Base (Público),1.00,1094,2940.00,True
1,Lista Base (Público),1.00,1101,2940.00,True
1,Lista Base (Público),1.00,1172,2940.00,True
1,Lista Base (Público),1.00,1018,980.00,True
1,Lista Base (Público),1.00,1019,980.00,True
1,Lista Base (Público),1.00,1021,980.00,True
1,Lista Base (Público),1.00,1022,980.00,True
1,Lista Base (Público),1.00,1168,980.00,True
1,Lista Base (Público),1.00,1196,1350.00,True
1,Lista Base (Público),1.00,19,800.00,True
1,Lista Base (Público),1.00,1082,6050.00,True
1,Lista Base (Público),1.00,1083,6250.00,True
1,Lista Base (Público),1.00,1124,2630.00,True
1,Lista Base (Público),1.00,1146,6240.00,True
1,Lista Base (Público),1.00,87,1565.00,True
2,Lista Minorista Sugerido,1.15,150,5290.00,True
2,Lista Minorista Sugerido,1.15,153,2185.00,True
2,Lista Minorista Sugerido,1.15,152,4715.00,True
2,Lista Minorista Sugerido,1.15,1002,2185.00,True
2,Lista Minorista Sugerido,1.15,1004,3864.00,True
2,Lista Minorista Sugerido,1.15,1133,3657.00,True
2,Lista Minorista Sugerido,1.15,1162,5658.00,True
2,Lista Minorista Sugerido,1.15,1164,6520.50,True
2,Lista Minorista Sugerido,1.15,1181,5980.00,True
2,Lista Minorista Sugerido,1.15,1300,5865.00,True
2,Lista Minorista Sugerido,1.15,2181,7187.50,True
2,Lista Minorista Sugerido,1.15,2300,6848.25,True
2,Lista Minorista Sugerido,1.15,1030,2041.25,True
2,Lista Minorista Sugerido,1.15,1031,3680.00,True
2,Lista Minorista Sugerido,1.15,1151,3956.00,True
2,Lista Minorista Sugerido,1.15,1154,6463.00,True
2,Lista Minorista Sugerido,1.15,1161,3956.00,True
2,Lista Minorista Sugerido,1.15,1034,1817.00,True
2,Lista Minorista Sugerido,1.15,1035,1817.00,True
2,Lista Minorista Sugerido,1.15,1037,1817.00,True
2,Lista Minorista Sugerido,1.15,1137,1817.00,True
2,Lista Minorista Sugerido,1.15,1138,2530.00,True
2,Lista Minorista Sugerido,1.15,1235,1817.00,True
2,Lista Minorista Sugerido,1.15,138,2167.75,True
2,Lista Minorista Sugerido,1.15,450,3450.00,True
2,Lista Minorista Sugerido,1.15,451,5750.00,True
2,Lista Minorista Sugerido,1.15,1118,2415.00,True
2,Lista Minorista Sugerido,1.15,1119,2415.00,True
2,Lista Minorista Sugerido,1.15,1174,2277.00,True
2,Lista Minorista Sugerido,1.15,1125,2415.00,True
2,Lista Minorista Sugerido,1.15,1130,2415.00,True
2,Lista Minorista Sugerido,1.15,1132,2415.00,True
2,Lista Minorista Sugerido,1.15,1134,2415.00,True
2,Lista Minorista Sugerido,1.15,1016,1063.75,True
2,Lista Minorista Sugerido,1.15,1027,1782.50,True
2,Lista Minorista Sugerido,1.15,1028,1483.50,True
