product_code,precio_unidad,is_mock
11601,22718.57,true
13332,3203.42,true
10344,5367.95,true
3107,4878.65,true
10582,8374.09,true
12903,8446.75,true
15059,2621.74,true
10610,607.51,true
12994,2460.2,true
15301,2917.11,true
13228,3795.33,true
11921,8002.51,true
14196,1550.37,true
5044,1895.97,true
12228,3978.34,true
14450,1248.19,true
13136,4642.14,true
15209,1246.93,true
1782,7670.79,true
13902,6619.97,true
12039,873.82,true
3442,4169.6,true
11878,10354.5,true
13857,3363.07,true
13110,13490.19,true
14720,10718.59,true
12852,9955.07,true
14904,10422.45,true
14473,9986.49,true
3777,556.85,true
10353,2808.42,true
12898,6917.44,true
10348,2808.42,true
10770,2808.42,true
14609,6917.44,true
13675,953.05,true
11028,1685.22,true
14299,1870.56,true
14092,1079.17,true
13666,1744.28,true
10337,1622.98,true
13659,1858.23,true
13660,1141.64,true
13658,1312.21,true
13574,1726.67,true
15263,11984.04,true
9461,917.72,true
14550,571.34,true
14094,1223.06,true
14466,3037.92,true
14560,798.34,true
13475,1400.06,true
13960,37407.13,true
14261,11623.56,true
14081,43775.73,true
15309,1023.87,true
14555,798.34,true
15136,6570.21,true
11612,12591.49,true
13966,43775.73,true
12553,1435.62,true
14784,54656.69,true
13073,38535.71,true
13295,3165.56,true
12187,11506.68,true
13335,15354.23,true
14260,15677.67,true
13524,18338.43,true
14213,9705.67,true
11814,5470.38,true
14439,5217.2,true
12190,11506.68,true
13606,1187.08,true
13534,5470.38,true
13608,1187.08,true
6817,22064.0,true
14441,5217.2,true
13326,1223.06,true
13038,5217.2,true
2426,8304.94,true
13184,5217.2,true
12904,15978.99,true
13179,5217.2,true
1732,1654.36,true
10128,6037.51,true
10173,1011.33,true
14429,5217.2,true
13222,2772.12,true
13142,3057.45,true
13712,2295.3,true
12991,6001.41,true
15171,1354.99,true
3096,10719.53,true
13154,3162.2,true
12990,4443.78,true
13159,4269.61,true
13220,2541.1,true
15224,1354.99,true
15110,10592.11,true
13980,5697.2,true
14164,6596.94,true
13121,8257.11,true
2624,6549.23,true
14740,7062.79,true
14800,6549.23,true
12393,6549.23,true
2141,12451.62,true
9419,647.5,true
3789,757.14,true
14738,2620.71,true
3466,811.15,true
15281,7780.37,true
15189,2124.48,true
