lista_precios_id,nombre,multiplicador_sobre_lista_1,product_code,precio_unidad,is_mock
3,Lista Mayorista Especial,0.90,F001,720.00,true
3,Lista Mayorista Especial,0.90,F003,918.00,true
3,Lista Mayorista Especial,0.90,F008,1145.70,true
3,Lista Mayorista Especial,0.90,F015,930.60,true
3,Lista Mayorista Especial,0.90,F027,1696.50,true
3,Lista Mayorista Especial,0.90,F041,594.00,true
3,Lista Mayorista Especial,0.90,F048,1665.00,true
3,Lista Mayorista Especial,0.90,F067,495.00,true
3,Lista Mayorista Especial,0.90,F116,765.00,true
3,Lista Mayorista Especial,0.90,F121,666.00,true
3,Lista Mayorista Especial,0.90,F201,3645.00,true
3,Lista Mayorista Especial,0.90,F227,1948.50,true
3,Lista Mayorista Especial,0.90,F055,2925.00,true
3,Lista Mayorista Especial,0.90,F060,1224.00,true
3,Lista Mayorista Especial,0.90,F281,12591.00,true
3,Lista Mayorista Especial,0.90,F034,7164.00,true
3,Lista Mayorista Especial,0.90,F355,5706.00,true
3,Lista Mayorista Especial,0.90,F361,3411.00,true
3,Lista Mayorista Especial,0.90,F401,1962.00,true
3,Lista Mayorista Especial,0.90,F140,1890.00,true
3,Lista Mayorista Especial,0.90,F138,918.00,true
3,Lista Mayorista Especial,0.90,F144,1737.00,true
3,Lista Mayorista Especial,0.90,F171,2511.00,true
3,Lista Mayorista Especial,0.90,F410,1260.00,true
3,Lista Mayorista Especial,0.90,F037,1296.00,true
