product_code,precio_unidad,is_mock
29001,27063.5,true
29002,9622.58,true
29003,13184.78,true
29004,6592.39,true
29005,6143.64,true
29006,13184.78,true
29007,35664.02,true
29008,4607.73,true
29009,6143.64,true
29010,15034.5,true
29011,15034.5,true
29012,20432.47,true
29013,9715.1,true
29014,4607.73,true
29015,20432.47,true
29016,22359.26,true
29017,6592.39,true
29018,22853.62,true
29019,17347.7,true
29020,47575.95,true
29021,15034.5,true
29022,6143.64,true
29023,6143.64,true
29024,6365.95,true
29025,14248.86,true
29026,5033.32,true
29027,4857.55,true
29028,13661.86,true
29029,17140.21,true
29030,6830.93,true
29031,6143.64,true
29032,6830.93,true
29033,6592.39,true
29034,13184.78,true
29035,6830.93,true
29036,17347.7,true
29037,36778.6,true
29038,6143.64,true
29039,15578.5,true
29040,15034.5,true
29041,6365.95,true
29042,6365.95,true
29043,6143.64,true
29044,21171.8,true
29045,15578.5,true
29046,22359.26,true
29047,21171.8,true
29048,21171.8,true
29049,15034.5,true
29050,20432.47,true
29051,15578.5,true
29052,15034.5,true
29053,17975.41,true
29054,11180.03,true
29055,15034.5,true
29056,21171.8,true
29057,20432.47,true
29089,20982.36,true
29090,20982.36,true
29091,20982.36,true
29092,12439.54,true
29093,12439.54,true
29094,12439.54,true
29095,12439.54,true
29096,12439.54,true
29097,12439.54,true
29098,12439.54,true
29099,12439.54,true
29100,12439.54,true
29101,20982.36,true
29102,18765.47,true
29106,9167.6,true
29107,6231.72,true
29108,9347.55,true
29109,9203.78,true
29110,5033.32,true
29111,5033.32,true
29112,20645.24,true
29113,5033.32,true
29114,9203.78,true
29115,21475.42,true
29116,3595.23,true
29117,5033.32,true
29118,10354.25,true
29119,3595.23,true
29120,3595.23,true
29121,10354.25,true
29122,3595.23,true
29123,9203.78,true
29124,11121.23,true
29125,10354.25,true
29126,11121.23,true
29132,47575.95,true
29133,6830.93,true
29134,6143.64,true
29135,6143.64,true
29136,15578.5,true
29137,15034.5,true
29138,6365.95,true
29139,21171.8,true
29140,15034.5,true
29144,23267.09,true
29145,6365.95,true
29146,5033.32,true
29147,17291.28,true
29148,13661.86,true
29149,6830.93,true
29150,6365.95,true
29151,21171.8,true
29152,15578.5,true
29153,21171.8,true
29154,15578.5,true
29155,17975.41,true
29161,27063.5,true
29162,35664.02,true
29163,6143.64,true
29164,22853.62,true
29165,47575.95,true
29166,6143.64,true
29167,4857.55,true
29168,17140.21,true
29169,6830.93,true
29170,6592.39,true
29171,13184.78,true
29172,36778.6,true
29173,15034.5,true
29174,20432.47,true
29175,15034.5,true
29176,21171.8,true
29177,20432.47,true
29188,11504.72,true
29189,15920.06,true
29190,14918.65,true
29191,15172.51,true
29192,5752.36,true
29193,11888.21,true
29194,9203.78,true
29195,11121.23,true
29196,9203.78,true
29197,17070.57,true
29198,10671.79,true
29199,13772.96,true
29200,24337.34,true
29201,12193.03,true
29202,14626.84,true
29203,16300.94,true
29204,17357.07,true
29214,6830.93,true
29215,6830.93,true
29216,6830.93,true
29217,6830.93,true
29218,6830.93,true
29219,6830.93,true
29220,14189.16,true
29221,18407.55,true
29222,14189.16,true
29223,14189.16,true
29224,18407.55,true
29225,18407.55,true
29226,14189.16,true
29227,14189.16,true
29228,14189.16,true
29229,18407.55,true
29230,18407.55,true
