product_code,nombre,precio_lista_1,stock,unidades_por_bulto,unidad_minima_de_venta,umv_tipo,categoria_1,categoria_2,categoria_3,categoria_4,aliases,rotacion_index,mental_priority,descripcion,image_url,en_catalogo,is_mock,fuente_hoja
29001,"Coca–Cola Original 1,5L x6 + Fanta 1,5L x6",27063.5,1000,6,1,unidad,Gaseosas,Gaseosas Regulares,Cola,,"coca–cola original 1,5l x6 + fanta 1,5l x6|coca-cola  1,5l x6 + fanta 1,5l x6|coca–cola|coca|coke|fanta|gaseosa cola|gaseosa",0.9,1,"Gaseosa sabor original, marca Coca–Cola en presentación de 1,5l, pack de 6 unidades.",https://andinacocacolaar.vtexassets.com/arquivos/ids/156431-220-220?v=639063354392100000&width=220&height=220&aspect=true,true,true,Hoja 1
29002,Coca-Cola Original Lata 354ml x6 + Coca-Cola Zero Lata 354ml x6,9622.58,1000,6,1,unidad,Gaseosas,Gaseosas Sin Azúcar,Cola,,coca-cola original lata 354ml x6 + coca-cola zero lata 354ml x6|coca-cola  lata 354ml x6 + coca-cola  lata 354ml x6|coca-cola|coca|coke|gaseosa cola|gaseosa,0.91,1,"Gaseosa sin azúcar sabor original, marca Coca-Cola en presentación de 354ml, pack de 6 unidades.",https://andinacocacolaar.vtexassets.com/arquivos/ids/156294-220-220?v=638749828647770000&width=220&height=220&aspect=true,true,true,Hoja 1
29003,Coca–Cola Original 500ml x12,13184.78,1000,12,1,unidad,Gaseosas,Gaseosas Regulares,Cola,,coca–cola original 500ml x12|coca-cola  500ml x12|coca–cola|coca|coke|gaseosa cola|gaseosa,0.92,1,"Gaseosa sabor original, marca Coca–Cola en presentación de 500ml, pack de 12 unidades.",https://andinacocacolaar.vtexassets.com/arquivos/ids/156458-220-220?v=639063398326300000&width=220&height=220&aspect=true,true,true,Hoja 1
29004,Coca-Cola Zero Edicion Limitada Mundial 473ml X6,6592.39,1000,6,1,unidad,Gaseosas,Gaseosas Sin Azúcar,Cola,,coca-cola zero edicion limitada mundial 473ml x6|coca-cola  edicion limitada mundial 473ml x6|coca-cola|coca|coke|gaseosa cola|gaseosa,0.88,1,"Gaseosa sin azúcar, marca Coca-Cola en presentación de 473ml, pack de 6 unidades.",https://andinacocacolaar.vtexassets.com/arquivos/ids/156426-220-220?v=639063348317470000&width=220&height=220&aspect=true,true,true,Hoja 1
29005,Coca-Cola Lata 354ml x6 “Edicion Paises Mundialistas”,6143.64,1000,6,1,unidad,Gaseosas,Gaseosas Regulares,Cola,,coca-cola lata 354ml x6 “edicion paises mundialistas”|coca-cola|coca|coke|gaseosa cola|gaseosa,0.89,1,"Gaseosa, marca Coca-Cola en presentación de 354ml, pack de 6 unidades.",https://andinacocacolaar.vtexassets.com/arquivos/ids/156539-220-220?v=639144749242000000&width=220&height=220&aspect=true,true,true,Hoja 1
29006,Coca–Cola Zero 500ml x12,13184.78,1000,12,1,unidad,Gaseosas,Gaseosas Sin Azúcar,Cola,,coca–cola zero 500ml x12|coca-cola  500ml x12|coca–cola|coca|coke|gaseosa cola|gaseosa,0.9,1,"Gaseosa sin azúcar, marca Coca–Cola en presentación de 500ml, pack de 12 unidades.",https://andinacocacolaar.vtexassets.com/arquivos/ids/156461-220-220?v=639063400798100000&width=220&height=220&aspect=true,true,true,Hoja 1
29007,"Coca–Cola 1,5L x6 + Sprite 1,5L x6 + Fanta 1,5L x6",35664.02,1000,6,1,unidad,Gaseosas,Gaseosas Regulares,Cola,,"coca–cola 1,5l x6 + sprite 1,5l x6 + fanta 1,5l x6|coca-cola 1,5l x6 + sprite 1,5l x6 + fanta 1,5l x6|coca–cola|coca|coke|fanta|sprite|gaseosa cola|gaseosa",0.91,1,"Gaseosa, marca Coca–Cola en presentación de 1,5l, pack de 6 unidades.",https://andinacocacolaar.vtexassets.com/arquivos/ids/156455-220-220?v=639063394110030000&width=220&height=220&aspect=true,true,true,Hoja 1
29008,Coca–Cola Original Lata 220ml x6,4607.73,1000,6,1,unidad,Gaseosas,Gaseosas Regulares,Cola,,coca–cola original lata 220ml x6|coca-cola  lata 220ml x6|coca–cola|coca|coke|gaseosa cola|gaseosa,0.95,1,"Gaseosa sabor original, marca Coca–Cola en presentación de 220ml, pack de 6 unidades.",https://andinacocacolaar.vtexassets.com/arquivos/ids/156161-220-220?v=638563891921800000&width=220&height=220&aspect=true,true,true,Hoja 1
29009,Fanta XBOX Carmesi lata 354ml x6,6143.64,1000,6,1,unidad,Gaseosas,Gaseosas Regulares,Naranja/Limón,,fanta xbox carmesi lata 354ml x6|fanta,0.88,1,"Gaseosa, marca Fanta en presentación de 354ml, pack de 6 unidades.",https://andinacocacolaar.vtexassets.com/arquivos/ids/156510-220-220?v=639111926485070000&width=220&height=220&aspect=true,true,true,Hoja 1
29010,"Coca–Cola Zero 1,5L x6",15034.5,1000,6,1,unidad,Gaseosas,Gaseosas Sin Azúcar,Cola,,"coca–cola zero 1,5l x6|coca-cola  1,5l x6|coca–cola|coca|coke|gaseosa cola|gaseosa",0.94,1,"Gaseosa sin azúcar, marca Coca–Cola en presentación de 1,5l, pack de 6 unidades.",https://andinacocacolaar.vtexassets.com/arquivos/ids/156427-220-220?v=639063351477670000&width=220&height=220&aspect=true,true,true,Hoja 1
