phone_number,razon_social,codigo_erp,whatsapp_estado,whatsapp_validado_at,etiqueta,is_prospect
5493587905250,Almacén Don Roque,25001,validado,2026-08-03T20:27:57.081284+00:00,,false
5493582641213,Despensa La Costanera,25002,validado,2026-08-03T20:27:57.081284+00:00,,false
5492991227644,Fiambrería El Pinar,25003,validado,2026-08-03T20:27:57.081284+00:00,,false
5493418277249,Minimarket Punilla,25004,validado,2026-08-03T20:27:57.081284+00:00,,false
5493587747641,Autoservicio Sol y Lago,25005,validado,2026-08-03T20:27:57.081284+00:00,,false
5492614053074,Proveeduría Villa del Parque,25006,validado,2026-08-03T20:27:57.081284+00:00,,false
5493514079279,Almacén Los Olivos,25007,validado,2026-08-03T20:27:57.081284+00:00,,false
5493876914178,Rotisería Costa Azul,25008,validado,2026-08-03T20:27:57.081284+00:00,,false
5492617175545,Despensa San Martín,25009,validado,2026-08-03T20:27:57.081284+00:00,,false
5493818437953,Fiambrería Belén,25010,validado,2026-08-03T20:27:57.081284+00:00,,false
5493582132179,Minimarket Las Acacias,25011,validado,2026-08-03T20:27:57.081284+00:00,,false
5493872845902,Almacén El Embalse,25012,validado,2026-08-03T20:27:57.081284+00:00,,false
5492997670210,Autoservicio Arredondo,25013,validado,2026-08-03T20:27:57.081284+00:00,,false
5493811657614,Proveeduría Síquiman,25014,validado,2026-08-03T20:27:57.081284+00:00,,false
5492994145193,Despensa Estancia Vieja,25015,validado,2026-08-03T20:27:57.081284+00:00,,false
5493515971311,Fiambrería La Paulina Express,25016,validado,2026-08-03T20:27:57.081284+00:00,,false
5492994228106,Almacén Doña Rosa,25017,validado,2026-08-03T20:27:57.081284+00:00,,false
5492998718887,Minimarket Valle Norte,25018,validado,2026-08-03T20:27:57.081284+00:00,,false
5492995028869,Rotisería El Puente,25019,validado,2026-08-03T20:27:57.081284+00:00,,false
5493517304254,Autoservicio Lago San Roque,25020,validado,2026-08-03T20:27:57.081284+00:00,,false
5493416986538,Despensa Centro VCP,25021,validado,2026-08-03T20:27:57.081284+00:00,,false
5492619239862,Fiambrería El Quesero,25022,validado,2026-08-03T20:27:57.081284+00:00,,false
5493513952681,Almacén Tres Esquinas,25023,validado,2026-08-03T20:27:57.081284+00:00,,false
5493414799650,Proveeduría Mayu Sumaj,25024,validado,2026-08-03T20:27:57.081284+00:00,,false
5492992500733,Minimarket Cuesta Blanca,25025,validado,2026-08-03T20:27:57.081284+00:00,,false
5492615139305,Autoservicio Bialet,25026,validado,2026-08-03T20:27:57.081284+00:00,,false
5492618861463,Despensa Villa Parque,25027,validado,2026-08-03T20:27:57.081284+00:00,,false
5493812941974,Fiambrería Natural Pig,25028,validado,2026-08-03T20:27:57.081284+00:00,,false
5493817404433,Almacén La Esquina,25029,validado,2026-08-03T20:27:57.081284+00:00,,false
5493419686914,Rotisería Punilla Sur,25030,validado,2026-08-03T20:27:57.081284+00:00,,false
5493518648263,Minimarket El Faro,25031,existente,,,false
5493516216782,Proveeduría Sol y Río,25032,existente,,,false
5492612780568,Autoservicio Las Casuarinas,25033,existente,,,false
5493582639964,Despensa Río San Antonio,25034,existente,,,false
5493814729528,Fiambrería Dánica Point,25035,existente,,,false
5493876922419,Almacén El Progreso,25036,existente,,,false
5492618889598,Minimarket Villa del Lago Sur,25037,existente,,,false
5492615021286,Proveeduría Centro Comercial,25038,existente,,,false
5493813520000,Autoservicio Avenida España,25039,existente,,,false
5492997489876,Despensa Barrio Norte,25040,existente,,,false
5493519107005,Fiambrería La Tirolesa,0,no_validado,,PROSPECTO,true
5493874104594,Almacén Los Nogales,0,existente,,PROSPECTO,true
5492617413812,Rotisería Villa Carlos Paz,0,no_validado,,PROSPECTO,true
5492617236955,Minimarket El Lago,0,existente,,PROSPECTO,true
5492612928724,Proveeduría Ruta 38,0,no_validado,,PROSPECTO,true
5492999435946,Autoservicio Colinas,0,validado,2026-08-03T20:27:57.081284+00:00,PROSPECTO,true
5493517632424,Despensa Parque Nacional,0,no_existente,,PROSPECTO,true
5493416524997,Fiambrería Unión Quesos,0,no_validado,,PROSPECTO,true
5493876499570,Almacén Doña Marta,0,existente,,PROSPECTO,true
5492998066543,Minimarket San Antonio,0,no_validado,,PROSPECTO,true
