product_code,nombre,precio_lista_1,stock,unidades_por_bulto,unidad_minima_de_venta,umv_tipo,categoria_1,categoria_2,categoria_3,categoria_4,aliases,rotacion_index,mental_priority,descripcion,image_url,en_catalogo,is_mock,fuente_hoja
120,ALUMINIO EN ROLLO DPM HOGAR X 10 U,12208.00,386,10,unidad,unidad,Línea Aluminio,rollos,DPM,,aluminio en rollo dpm hogar x 10 u|rollos|aluminio|120|dpm|dpm rollos|rollo|hogar,0.95,0.81,"Rollos de aluminio, marca DPM, pack x10, aluminio en rollo dpm hogar.",https://ss-cnt-001c.esmsv.com/r/content/host2/a51c693a2e56686b101bc16343f09469//img/products/20260323122409.webp,true,true,rawson_productos.csv
344,ROLLO DE ALUMINIO POR 1KG,11293.30,380,1,unidad,unidad,Línea Aluminio,rollos,,,rollo de aluminio por 1kg|rollos|aluminio|344|rollo|por,0.93,0.79,"Rollos de aluminio, rollo de aluminio.",https://ss-cnt-001c.esmsv.com/r/content/host2/a51c693a2e56686b101bc16343f09469//img/products/20260323130014.webp,true,true,rawson_productos.csv
339,BANDEJA DE ALUMINIO F100 X 100U.,20762.14,374,100,unidad,unidad,Línea Aluminio,bandejas,,,bandeja de aluminio f100 x 100u.|bandejas|aluminio|339|bandeja,0.91,0.77,"Bandejas de aluminio, pack x100, bandeja de aluminio f100.",https://ss-cnt-001c.esmsv.com/r/content/host2/a51c693a2e56686b101bc16343f09469//img/products/20260323132700.webp,true,true,rawson_productos.csv
545,PLATO DE ALUMINIO Nº21 POR 50U.,8460.04,369,50,unidad,unidad,Línea Aluminio,platos,,,plato de aluminio nº21 por 50u.|platos|aluminio|545|plato|por,0.89,0.76,"Platos de aluminio, pack x50, plato de aluminio nº21.",https://ss-cnt-001c.esmsv.com/r/content/host2/a51c693a2e56686b101bc16343f09469//img/products/DNQNP923613-MLA74250159726022024-O-(6218).webp,true,true,rawson_productos.csv
457,BANDEJA 101PP BISAGRA INPACK POR 10 U.,2322.39,363,10,unidad,unidad,Línea Plástico,bandejas,INPACK,,bandeja 101pp bisagra inpack por 10 u.|bandejas|plástico|457|inpack|inpack bandejas|bandeja|bisagra,0.87,0.74,"Bandejas de plástico, marca INPACK, pack x10, bandeja 101pp bisagra inpack.",https://ss-cnt-001c.esmsv.com/r/content/host2/a51c693a2e56686b101bc16343f09469//img/products/DNQNP842197-MLA76035106051042024-O-(7746).webp,true,true,rawson_productos.csv
173,BANDEJA PLASTICA PET SUPERBAND 102 POR 100U.,5197.77,358,100,unidad,unidad,Línea Plástico,bandejas,SUPERBAND,,bandeja plastica pet superband 102 por 100u.|bandejas|plástico|173|superband|superband bandejas|bandeja|plastica,0.85,0.72,"Bandejas de plástico, marca SUPERBAND, pack x100, bandeja plastica pet superband 102.",https://ss-cnt-001c.esmsv.com/r/content/host2/a51c693a2e56686b101bc16343f09469//img/products/103PP-(8323).webp,true,true,rawson_productos.csv
252,BOLSA CAMISETA 30X40 PETIT REFORZADA NEGRA 10 PAQ X 60 UN C/U,6673.50,352,60,unidad,unidad,Línea Plástico,bolsas,PETIT,,bolsa camiseta 30x40 petit reforzada negra 10 paq x 60 un c/u|bolsas|plástico|252|petit|petit bolsas|bolsa|camiseta,0.83,0.71,"Bolsas de plástico, marca PETIT, pack x60, bolsa camiseta 30x40 petit reforzada negra 10 paq.",https://ss-cnt-001c.esmsv.com/r/content/host2/a51c693a2e56686b101bc16343f09469//img/products/20260323122706.webp,true,true,rawson_productos.csv
178,VASO BLANCO 180 CC X 100 UNID.,4994.00,346,100,unidad,unidad,Línea Plástico,vasos,,,vaso blanco 180 cc x 100 unid.|vasos|plástico|178|vaso|blanco|unid,0.81,0.69,"Vasos de plástico, pack x100, vaso blanco 180 cc.",https://ss-cnt-001c.esmsv.com/r/content/host2/a51c693a2e56686b101bc16343f09469//img/products/DPMSCVB300-(5406).webp,true,true,rawson_productos.csv
150,FILM DE PVC DPM 18 PULG 450MM X 500 M X U,37687.00,341,1,unidad,unidad,Línea Plástico,films,DPM,,film de pvc dpm 18 pulg 450mm x 500 m x u|films|plástico|150|dpm|dpm films|film|pvc,0.79,0.67,"Films de plástico, marca DPM, film de pvc dpm 18 pulg 450mm.",https://ss-cnt-001c.esmsv.com/r/content/host2/a51c693a2e56686b101bc16343f09469//img/products/20260323124906.webp,true,true,rawson_productos.csv
558,POTE CON BISAGRA 270CC POR 10U.,1570.14,335,10,unidad,unidad,Línea Plástico,potes,,,pote con bisagra 270cc por 10u.|potes|plástico|558|pote|con|bisagra|por,0.77,0.65,"Potes de plástico, pack x10, pote con bisagra 270cc.",https://ss-cnt-001c.esmsv.com/r/content/host2/a51c693a2e56686b101bc16343f09469//img/products/DNQNP2X846244-MLA95396991550102025-F-(2045).webp,true,true,rawson_productos.csv
