lista_precios_id,nombre,multiplicador_sobre_lista_1,product_code,precio_unidad,is_mock
1,Lista Base (Público),1.00,120,12208.00,true
1,Lista Base (Público),1.00,344,11293.30,true
1,Lista Base (Público),1.00,339,20762.14,true
1,Lista Base (Público),1.00,545,8460.04,true
1,Lista Base (Público),1.00,457,2322.39,true
1,Lista Base (Público),1.00,173,5197.77,true
1,Lista Base (Público),1.00,252,6673.50,true
1,Lista Base (Público),1.00,178,4994.00,true
1,Lista Base (Público),1.00,150,37687.00,true
1,Lista Base (Público),1.00,558,1570.14,true
1,Lista Base (Público),1.00,331,6056.93,true
1,Lista Base (Público),1.00,123,2945.00,true
1,Lista Base (Público),1.00,488,5515.40,true
1,Lista Base (Público),1.00,420,3735.48,true
1,Lista Base (Público),1.00,211,19705.00,true
1,Lista Base (Público),1.00,509,3208.89,true
1,Lista Base (Público),1.00,241,3754.00,true
1,Lista Base (Público),1.00,202,9906.00,true
1,Lista Base (Público),1.00,353,6180.39,true
1,Lista Base (Público),1.00,531,8007.74,true
1,Lista Base (Público),1.00,589,15772.26,true
1,Lista Base (Público),1.00,411,2233.58,true
1,Lista Base (Público),1.00,257,6368.89,true
1,Lista Base (Público),1.00,262,6715.23,true
1,Lista Base (Público),1.00,347,2026.24,true
