lista_precios_id,nombre,multiplicador_sobre_lista_1,product_code,precio_unidad,is_mock
2,Lista Minorista Sugerido,1.15,120,14039.20,true
2,Lista Minorista Sugerido,1.15,344,12987.29,true
2,Lista Minorista Sugerido,1.15,339,23876.46,true
2,Lista Minorista Sugerido,1.15,545,9729.05,true
2,Lista Minorista Sugerido,1.15,457,2670.75,true
2,Lista Minorista Sugerido,1.15,173,5977.44,true
2,Lista Minorista Sugerido,1.15,252,7674.52,true
2,Lista Minorista Sugerido,1.15,178,5743.10,true
2,Lista Minorista Sugerido,1.15,150,43340.05,true
2,Lista Minorista Sugerido,1.15,558,1805.66,true
2,Lista Minorista Sugerido,1.15,331,6965.47,true
2,Lista Minorista Sugerido,1.15,123,3386.75,true
2,Lista Minorista Sugerido,1.15,488,6342.71,true
2,Lista Minorista Sugerido,1.15,420,4295.80,true
2,Lista Minorista Sugerido,1.15,211,22660.75,true
2,Lista Minorista Sugerido,1.15,509,3690.22,true
2,Lista Minorista Sugerido,1.15,241,4317.10,true
2,Lista Minorista Sugerido,1.15,202,11391.90,true
2,Lista Minorista Sugerido,1.15,353,7107.45,true
2,Lista Minorista Sugerido,1.15,531,9208.90,true
2,Lista Minorista Sugerido,1.15,589,18138.10,true
2,Lista Minorista Sugerido,1.15,411,2568.62,true
2,Lista Minorista Sugerido,1.15,257,7324.22,true
2,Lista Minorista Sugerido,1.15,262,7722.51,true
2,Lista Minorista Sugerido,1.15,347,2330.18,true
