product_code,precio_unidad,is_mock
ESP-001,12983.50,true
ESP-002,6083.50,true
ESP-003,11005.50,true
ESP-004,5658.00,true
ESP-082,13777.00,true
ESP-005,16307.00,true
ESP-006,13466.50,true
ESP-020,7394.50,true
ESP-029,14122.00,true
ESP-030,6520.50,true
ESP-060,19630.50,true
ESP-061,51106.00,true
ESP-062,11281.50,true
ESP-063,23805.00,true
ESP-064,41331.00,true
ESP-092,19538.50,true
ESP-065,51106.00,true
ESP-066,34810.50,true
ESP-067,14984.50,true
ESP-069,82340.00,true
ESP-070,18791.00,true
ESP-088,23172.50,true
ESP-071,29808.00,true
ESP-081,29808.00,true
ESP-072,64687.50,true
ESP-073,45229.50,true
ESP-079,6451.50,true
ESP5-001,54958.50,true
ESP5-002,25380.50,true
ESP5-009,254230.50,true
ESP5-010,254230.50,true
ESP5-011,150282.00,true
ESP5-012,150282.00,true
ESP2-001,7222.00,true
ESP2-002,3507.50,true
ESP2-003,6118.00,true
ESP2-004,3266.00,true
ESP2-005,9223.00,true
ESP2-006,6980.50,true
ESP2-018,4266.50,true
ESP2-027,3323.50,true
ESP2-028,3956.00,true
ESP2-058,11730.00,true
ESP2-059,27807.00,true
ESP2-060,6888.50,true
ESP2-061,23172.50,true
ESP2-062,15789.50,true
ESP2-063,27807.00,true
ESP2-064,19941.00,true
ESP2-065,8084.50,true
ESP2-067,47092.50,true
ESP2-068,10775.50,true
ESP2-079,18043.50,true
ESP2-069,18043.50,true
ESP2-070,36351.50,true
ESP2-071,25403.50,true
ESP4-025,6601.00,true
ESP4-027,15663.00,true
ESP4-026,3266.00,true
ESP4-029,11649.50,true
ESP4-028,8130.50,true
ESP4-030,15663.00,true
ESP4-031,11224.00,true
ESP4-032,4358.50,true
ESP4-034,26611.00,true
ESP4-035,6141.00,true
ESP4-045,11281.50,true
ESP4-036,11281.50,true
ESP4-037,20458.50,true
ESP4-038,14294.50,true
ESP10-04,6359.50,true
IN1-001,8475.50,true
IN1-002,10522.50,true
IN1-003,6911.50,true
IN1-004,11500.00,true
IN1-005,10189.00,true
IN1-029,8222.50,true
IN1-006,3956.00,true
IN1-007,6486.00,true
IN1-008,6486.00,true
IN1-024,7578.50,true
IN1-025,7578.50,true
IN1-026,7578.50,true
IN1-027,7578.50,true
IN1-028,7578.50,true
IN1-009,9970.50,true
IN1-020,8130.50,true
IN1-018,10476.50,true
IN1-010,7233.50,true
IN1-030,3657.00,true
IN1-037,9648.50,true
IN1-011,9372.50,true
IN1-032,8188.00,true
IN1-012,8061.50,true
IN1-033,6279.00,true
IN1-017,8947.00,true
IN1-013,8475.50,true
IN1-014,7981.00,true
IN1-015,30774.00,true
IN1-016,10683.50,true
IN1-019,4945.00,true
IN1-022,8268.50,true
IN5-001,37651.00,true
IN5-002,46759.00,true
IN5-003,30693.50,true
IN5-004,51140.50,true
IN5-005,45298.50,true
IN5-023,36535.50,true
IN5-006,17537.50,true
IN5-007,28796.00,true
