product_code,precio_unidad,is_mock
ESP-001,10161.00,true
ESP-002,4761.00,true
ESP-003,8613.00,true
ESP-004,4428.00,true
ESP-082,10782.00,true
ESP-005,12762.00,true
ESP-006,10539.00,true
ESP-020,5787.00,true
ESP-029,11052.00,true
ESP-030,5103.00,true
ESP-060,15363.00,true
ESP-061,39996.00,true
ESP-062,8829.00,true
ESP-063,18630.00,true
ESP-064,32346.00,true
ESP-092,15291.00,true
ESP-065,39996.00,true
ESP-066,27243.00,true
ESP-067,11727.00,true
ESP-069,64440.00,true
ESP-070,14706.00,true
ESP-088,18135.00,true
ESP-071,23328.00,true
ESP-081,23328.00,true
ESP-072,50625.00,true
ESP-073,35397.00,true
ESP-079,5049.00,true
ESP5-001,43011.00,true
ESP5-002,19863.00,true
ESP5-009,198963.00,true
ESP5-010,198963.00,true
ESP5-011,117612.00,true
ESP5-012,117612.00,true
ESP2-001,5652.00,true
ESP2-002,2745.00,true
ESP2-003,4788.00,true
ESP2-004,2556.00,true
ESP2-005,7218.00,true
ESP2-006,5463.00,true
ESP2-018,3339.00,true
ESP2-027,2601.00,true
ESP2-028,3096.00,true
ESP2-058,9180.00,true
ESP2-059,21762.00,true
ESP2-060,5391.00,true
ESP2-061,18135.00,true
ESP2-062,12357.00,true
ESP2-063,21762.00,true
ESP2-064,15606.00,true
ESP2-065,6327.00,true
ESP2-067,36855.00,true
ESP2-068,8433.00,true
ESP2-079,14121.00,true
ESP2-069,14121.00,true
ESP2-070,28449.00,true
ESP2-071,19881.00,true
ESP4-025,5166.00,true
ESP4-027,12258.00,true
ESP4-026,2556.00,true
ESP4-029,9117.00,true
ESP4-028,6363.00,true
ESP4-030,12258.00,true
ESP4-031,8784.00,true
ESP4-032,3411.00,true
ESP4-034,20826.00,true
ESP4-035,4806.00,true
ESP4-045,8829.00,true
ESP4-036,8829.00,true
ESP4-037,16011.00,true
ESP4-038,11187.00,true
ESP10-04,4977.00,true
IN1-001,6633.00,true
IN1-002,8235.00,true
IN1-003,5409.00,true
IN1-004,9000.00,true
IN1-005,7974.00,true
IN1-029,6435.00,true
IN1-006,3096.00,true
IN1-007,5076.00,true
IN1-008,5076.00,true
IN1-024,5931.00,true
IN1-025,5931.00,true
IN1-026,5931.00,true
IN1-027,5931.00,true
IN1-028,5931.00,true
IN1-009,7803.00,true
IN1-020,6363.00,true
IN1-018,8199.00,true
IN1-010,5661.00,true
IN1-030,2862.00,true
IN1-037,7551.00,true
IN1-011,7335.00,true
IN1-032,6408.00,true
IN1-012,6309.00,true
IN1-033,4914.00,true
IN1-017,7002.00,true
IN1-013,6633.00,true
IN1-014,6246.00,true
IN1-015,24084.00,true
IN1-016,8361.00,true
IN1-019,3870.00,true
IN1-022,6471.00,true
IN5-001,29466.00,true
IN5-002,36594.00,true
IN5-003,24021.00,true
IN5-004,40023.00,true
IN5-005,35451.00,true
IN5-023,28593.00,true
IN5-006,13725.00,true
IN5-007,22536.00,true
IN5-008,22536.00,true
IN5-018,26415.00,true
IN5-019,26415.00,true
IN5-020,26415.00,true
IN5-021,26415.00,true
IN5-022,26415.00,true
IN5-009,34722.00,true
IN5-017,28575.00,true
IN5-015,36333.00,true
IN5-010,25164.00,true
IN5-011,31662.00,true
IN5-012,32589.00,true
IN5-024,27891.00,true
IN5-013,28026.00,true
IN5-014,29466.00,true
IN5-016,17154.00,true
IN10-001,55233.00,true
IN10-002,68607.00,true
IN10-003,45027.00,true
IN10-004,75042.00,true
IN10-005,66465.00,true
IN10-022,53604.00,true
IN10-006,25731.00,true
IN10-007,42228.00,true
IN10-008,42228.00,true
IN10-017,49545.00,true
IN10-018,49545.00,true
IN10-019,49545.00,true
IN10-020,49545.00,true
IN10-021,49545.00,true
IN10-009,65097.00,true
IN10-016,53541.00,true
IN10-014,67014.00,true
IN10-010,47169.00,true
IN10-011,61101.00,true
IN10-012,52524.00,true
IN10-013,55233.00,true
IN10-015,32166.00,true
IN20-001,95733.00,true
IN20-002,118908.00,true
IN20-003,78039.00,true
IN20-004,130068.00,true
IN20-005,115200.00,true
IN20-021,92907.00,true
IN20-006,44595.00,true
IN20-007,73161.00,true
IN20-008,73161.00,true
IN20-016,85824.00,true
IN20-017,85824.00,true
IN20-018,85824.00,true
IN20-019,85824.00,true
IN20-020,85824.00,true
IN20-009,113958.00,true
IN20-015,92817.00,true
IN20-014,118161.00,true
IN20-010,81756.00,true
IN20-011,105912.00,true
IN20-012,91044.00,true
IN20-013,95733.00,true
ADI-042,2628.00,true
ADI-043,53145.00,true
ADI-044,11376.00,true
ADI-045,17577.00,true
ADI-046,158085.00,true
ADI-047,296622.00,true
ADI-048,74655.00,true
ADI-050,14310.00,true
ADI-051,65232.00,true
ADI-090,118593.00,true
ADI-095,284229.00,true
ADI-151,16173.00,true
ADI-153,62730.00,true
ADI-152,374400.00,true
ADI-058,2259.00,true
ADI-059,2259.00,true
ADI-060,10980.00,true
ADI-061,40779.00,true
ADI-156,38619.00,true
ADI-063,10980.00,true
ADI-103,3546.00,true
ADI-101,2844.00,true
ADI-100,3411.00,true
ADI-104,3546.00,true
ADI-102,3546.00,true
ADI-078,39879.00,true
ADI-094,32553.00,true
ADI-157,42093.00,true
ADI-079,42777.00,true
ADI-080,3240.00,true
ADI-082,13905.00,true
TRI-010,22104.00,true
TRI-011,639.00,true
TRI-038,675.00,true
TRI-012,756.00,true
TRI-039,702.00,true
TRI-045,963.00,true
TRI-053,1737.00,true
TRI-013,23985.00,true
TRI-014,23985.00,true
TRI-016,10782.00,true
TRI-017,20097.00,true
