product_code,precio_unidad,is_mock
PSQ-0006,10761.57,true
PSQ-0009,4170.13,true
PSQ-0012,2452.64,true
PSQ-0013,18004.58,true
PSQ-0014,2787.08,true
PSQ-0016,2014.78,true
PSQ-0017,14102.66,true
PSQ-0051,2549.48,true
PSQ-0052,2328.99,true
PSQ-0054,5002.50,true
PSQ-0058,6868.06,true
PSQ-0071,1738.26,true
PSQ-0073,3044.52,true
PSQ-0091,4331.37,true
PSQ-0110,3697.87,true
PSQ-0112,6643.14,true
PSQ-0121,2498.95,true
PSQ-0141,1845.77,true
PSQ-0174,932.35,true
PSQ-0175,4666.06,true
PSQ-0180,1354.34,true
PSQ-0191,1500.75,true
PSQ-0198,8978.85,true
PSQ-0199,25506.67,true
PSQ-0201,8585.49,true
PSQ-0204,26888.29,true
PSQ-0205,25831.47,true
PSQ-0212,2271.48,true
PSQ-0215,4063.74,true
PSQ-0218,6553.30,true
PSQ-0271,5975.52,true
PSQ-0281,4421.37,true
PSQ-0291,1794.38,true
PSQ-0295,2260.75,true
PSQ-0297,1667.79,true
PSQ-0310,2240.79,true
PSQ-0317,1448.24,true
PSQ-0318,6194.52,true
PSQ-0329,1304.44,true
PSQ-0330,978.47,true
PSQ-0342,10005.00,true
PSQ-0348,8406.41,true
PSQ-0405,743.22,true
PSQ-0435,1359.09,true
PSQ-0436,4117.20,true
PSQ-0437,1314.61,true
PSQ-0439,4767.27,true
PSQ-0453,1070.24,true
PSQ-0454,2949.22,true
PSQ-0457,791.69,true
PSQ-0462,1922.44,true
PSQ-0485,2519.17,true
PSQ-0487,1405.09,true
PSQ-0520,1718.02,true
PSQ-0524,7579.55,true
PSQ-0536,5401.11,true
PSQ-0538,3216.48,true
PSQ-0542,891.87,true
PSQ-0543,2568.38,true
PSQ-0550,1979.14,true
PSQ-0551,2473.93,true
PSQ-0561,5106.70,true
PSQ-0569,2906.21,true
PSQ-0574,1114.83,true
PSQ-0576,1568.19,true
PSQ-0580,1724.53,true
PSQ-0582,2454.92,true
PSQ-0583,5746.68,true
PSQ-0592,885.79,true
PSQ-0616,1514.01,true
PSQ-0618,2191.18,true
PSQ-0619,9238.16,true
PSQ-0633,2618.39,true
PSQ-0645,7929.76,true
PSQ-0648,8682.03,true
PSQ-0649,8249.58,true
PSQ-0650,50181.81,true
PSQ-0651,44099.18,true
PSQ-0653,74789.44,true
PSQ-0658,64770.66,true
PSQ-0660,49397.73,true
PSQ-0663,27968.00,true
PSQ-0666,17312.88,true
PSQ-0684,10604.02,true
PSQ-0686,4825.05,true
PSQ-0687,1327.25,true
PSQ-0712,3193.52,true
PSQ-0717,10680.27,true
PSQ-0721,1453.19,true
PSQ-0727,1036.33,true
PSQ-0732,562.59,true
PSQ-0735,9514.19,true
PSQ-0736,2852.98,true
PSQ-0737,3852.26,true
PSQ-0738,4697.85,true
PSQ-0742,5441.34,true
PSQ-0751,2065.76,true
PSQ-0757,503.90,true
PSQ-0759,734.14,true
PSQ-0763,1288.52,true
