lista_precios_id,nombre,multiplicador_sobre_lista_1,product_code,precio_unidad,is_mock
1,Lista B Gastronómicos,1.00,PSQ-0006,9357.89,true
1,Lista B Gastronómicos,1.00,PSQ-0009,3626.20,true
1,Lista B Gastronómicos,1.00,PSQ-0012,2132.73,true
1,Lista B Gastronómicos,1.00,PSQ-0013,15656.16,true
1,Lista B Gastronómicos,1.00,PSQ-0014,2423.55,true
1,Lista B Gastronómicos,1.00,PSQ-0016,1751.98,true
1,Lista B Gastronómicos,1.00,PSQ-0017,12263.18,true
1,Lista B Gastronómicos,1.00,PSQ-0051,2216.94,true
1,Lista B Gastronómicos,1.00,PSQ-0052,2025.21,true
1,Lista B Gastronómicos,1.00,PSQ-0054,4350.00,true
1,Lista B Gastronómicos,1.00,PSQ-0058,5972.23,true
1,Lista B Gastronómicos,1.00,PSQ-0071,1511.53,true
1,Lista B Gastronómicos,1.00,PSQ-0073,2647.41,true
1,Lista B Gastronómicos,1.00,PSQ-0091,3766.41,true
1,Lista B Gastronómicos,1.00,PSQ-0110,3215.54,true
1,Lista B Gastronómicos,1.00,PSQ-0112,5776.64,true
1,Lista B Gastronómicos,1.00,PSQ-0121,2173.00,true
1,Lista B Gastronómicos,1.00,PSQ-0141,1605.02,true
1,Lista B Gastronómicos,1.00,PSQ-0174,810.74,true
1,Lista B Gastronómicos,1.00,PSQ-0175,4057.44,true
1,Lista B Gastronómicos,1.00,PSQ-0180,1177.69,true
1,Lista B Gastronómicos,1.00,PSQ-0191,1305.00,true
1,Lista B Gastronómicos,1.00,PSQ-0198,7807.70,true
1,Lista B Gastronómicos,1.00,PSQ-0199,22179.71,true
1,Lista B Gastronómicos,1.00,PSQ-0201,7465.64,true
1,Lista B Gastronómicos,1.00,PSQ-0204,23381.12,true
1,Lista B Gastronómicos,1.00,PSQ-0205,22462.15,true
1,Lista B Gastronómicos,1.00,PSQ-0212,1975.20,true
1,Lista B Gastronómicos,1.00,PSQ-0215,3533.69,true
1,Lista B Gastronómicos,1.00,PSQ-0218,5698.52,true
1,Lista B Gastronómicos,1.00,PSQ-0271,5196.10,true
1,Lista B Gastronómicos,1.00,PSQ-0281,3844.67,true
1,Lista B Gastronómicos,1.00,PSQ-0291,1560.33,true
1,Lista B Gastronómicos,1.00,PSQ-0295,1965.87,true
1,Lista B Gastronómicos,1.00,PSQ-0297,1450.25,true
1,Lista B Gastronómicos,1.00,PSQ-0310,1948.51,true
1,Lista B Gastronómicos,1.00,PSQ-0317,1259.34,true
1,Lista B Gastronómicos,1.00,PSQ-0318,5386.54,true
1,Lista B Gastronómicos,1.00,PSQ-0329,1134.30,true
1,Lista B Gastronómicos,1.00,PSQ-0330,850.84,true
1,Lista B Gastronómicos,1.00,PSQ-0342,8700.00,true
1,Lista B Gastronómicos,1.00,PSQ-0348,7309.92,true
1,Lista B Gastronómicos,1.00,PSQ-0405,646.28,true
1,Lista B Gastronómicos,1.00,PSQ-0435,1181.82,true
1,Lista B Gastronómicos,1.00,PSQ-0436,3580.17,true
1,Lista B Gastronómicos,1.00,PSQ-0437,1143.14,true
1,Lista B Gastronómicos,1.00,PSQ-0439,4145.45,true
1,Lista B Gastronómicos,1.00,PSQ-0453,930.64,true
1,Lista B Gastronómicos,1.00,PSQ-0454,2564.54,true
1,Lista B Gastronómicos,1.00,PSQ-0457,688.43,true
1,Lista B Gastronómicos,1.00,PSQ-0462,1671.69,true
1,Lista B Gastronómicos,1.00,PSQ-0485,2190.58,true
1,Lista B Gastronómicos,1.00,PSQ-0487,1221.82,true
1,Lista B Gastronómicos,1.00,PSQ-0520,1493.93,true
1,Lista B Gastronómicos,1.00,PSQ-0524,6590.91,true
1,Lista B Gastronómicos,1.00,PSQ-0536,4696.62,true
1,Lista B Gastronómicos,1.00,PSQ-0538,2796.94,true
1,Lista B Gastronómicos,1.00,PSQ-0542,775.54,true
1,Lista B Gastronómicos,1.00,PSQ-0543,2233.37,true
1,Lista B Gastronómicos,1.00,PSQ-0550,1720.99,true
1,Lista B Gastronómicos,1.00,PSQ-0551,2151.24,true
1,Lista B Gastronómicos,1.00,PSQ-0561,4440.61,true
1,Lista B Gastronómicos,1.00,PSQ-0569,2527.14,true
1,Lista B Gastronómicos,1.00,PSQ-0574,969.42,true
1,Lista B Gastronómicos,1.00,PSQ-0576,1363.64,true
1,Lista B Gastronómicos,1.00,PSQ-0580,1499.59,true
1,Lista B Gastronómicos,1.00,PSQ-0582,2134.71,true
1,Lista B Gastronómicos,1.00,PSQ-0583,4997.11,true
1,Lista B Gastronómicos,1.00,PSQ-0592,770.25,true
1,Lista B Gastronómicos,1.00,PSQ-0616,1316.53,true
1,Lista B Gastronómicos,1.00,PSQ-0618,1905.37,true
1,Lista B Gastronómicos,1.00,PSQ-0619,8033.18,true
1,Lista B Gastronómicos,1.00,PSQ-0633,2276.86,true
1,Lista B Gastronómicos,1.00,PSQ-0645,6895.44,true
1,Lista B Gastronómicos,1.00,PSQ-0648,7549.59,true
1,Lista B Gastronómicos,1.00,PSQ-0649,7173.55,true
1,Lista B Gastronómicos,1.00,PSQ-0650,43636.36,true
1,Lista B Gastronómicos,1.00,PSQ-0651,38347.11,true
1,Lista B Gastronómicos,1.00,PSQ-0653,65034.30,true
1,Lista B Gastronómicos,1.00,PSQ-0658,56322.31,true
1,Lista B Gastronómicos,1.00,PSQ-0660,42954.55,true
1,Lista B Gastronómicos,1.00,PSQ-0663,24320.00,true
1,Lista B Gastronómicos,1.00,PSQ-0666,15054.68,true
1,Lista B Gastronómicos,1.00,PSQ-0684,9220.89,true
1,Lista B Gastronómicos,1.00,PSQ-0686,4195.70,true
1,Lista B Gastronómicos,1.00,PSQ-0687,1154.13,true
1,Lista B Gastronómicos,1.00,PSQ-0712,2776.97,true
1,Lista B Gastronómicos,1.00,PSQ-0717,9287.19,true
1,Lista B Gastronómicos,1.00,PSQ-0721,1263.64,true
1,Lista B Gastronómicos,1.00,PSQ-0727,901.16,true
1,Lista B Gastronómicos,1.00,PSQ-0732,489.21,true
1,Lista B Gastronómicos,1.00,PSQ-0735,8273.21,true
1,Lista B Gastronómicos,1.00,PSQ-0736,2480.85,true
1,Lista B Gastronómicos,1.00,PSQ-0737,3349.79,true
1,Lista B Gastronómicos,1.00,PSQ-0738,4085.09,true
1,Lista B Gastronómicos,1.00,PSQ-0742,4731.60,true
1,Lista B Gastronómicos,1.00,PSQ-0751,1796.31,true
1,Lista B Gastronómicos,1.00,PSQ-0757,438.17,true
1,Lista B Gastronómicos,1.00,PSQ-0759,638.38,true
1,Lista B Gastronómicos,1.00,PSQ-0763,1120.45,true
2,Lista Clean Max (e-commerce),1.15,PSQ-0006,10761.57,true
2,Lista Clean Max (e-commerce),1.15,PSQ-0009,4170.13,true
2,Lista Clean Max (e-commerce),1.15,PSQ-0012,2452.64,true
2,Lista Clean Max (e-commerce),1.15,PSQ-0013,18004.58,true
2,Lista Clean Max (e-commerce),1.15,PSQ-0014,2787.08,true
2,Lista Clean Max (e-commerce),1.15,PSQ-0016,2014.78,true
2,Lista Clean Max (e-commerce),1.15,PSQ-0017,14102.66,true
2,Lista Clean Max (e-commerce),1.15,PSQ-0051,2549.48,true
2,Lista Clean Max (e-commerce),1.15,PSQ-0052,2328.99,true
2,Lista Clean Max (e-commerce),1.15,PSQ-0054,5002.50,true
2,Lista Clean Max (e-commerce),1.15,PSQ-0058,6868.06,true
2,Lista Clean Max (e-commerce),1.15,PSQ-0071,1738.26,true
2,Lista Clean Max (e-commerce),1.15,PSQ-0073,3044.52,true
2,Lista Clean Max (e-commerce),1.15,PSQ-0091,4331.37,true
2,Lista Clean Max (e-commerce),1.15,PSQ-0110,3697.87,true
2,Lista Clean Max (e-commerce),1.15,PSQ-0112,6643.14,true
2,Lista Clean Max (e-commerce),1.15,PSQ-0121,2498.95,true
2,Lista Clean Max (e-commerce),1.15,PSQ-0141,1845.77,true
2,Lista Clean Max (e-commerce),1.15,PSQ-0174,932.35,true
2,Lista Clean Max (e-commerce),1.15,PSQ-0175,4666.06,true
2,Lista Clean Max (e-commerce),1.15,PSQ-0180,1354.34,true
2,Lista Clean Max (e-commerce),1.15,PSQ-0191,1500.75,true
2,Lista Clean Max (e-commerce),1.15,PSQ-0198,8978.85,true
2,Lista Clean Max (e-commerce),1.15,PSQ-0199,25506.67,true
2,Lista Clean Max (e-commerce),1.15,PSQ-0201,8585.49,true
2,Lista Clean Max (e-commerce),1.15,PSQ-0204,26888.29,true
2,Lista Clean Max (e-commerce),1.15,PSQ-0205,25831.47,true
2,Lista Clean Max (e-commerce),1.15,PSQ-0212,2271.48,true
