product_code,precio_unidad,is_mock
PSQ-0006,9357.89,true
PSQ-0009,3626.20,true
PSQ-0012,2132.73,true
PSQ-0013,15656.16,true
PSQ-0014,2423.55,true
PSQ-0016,1751.98,true
PSQ-0017,12263.18,true
PSQ-0051,2216.94,true
PSQ-0052,2025.21,true
PSQ-0054,4350.00,true
PSQ-0058,5972.23,true
PSQ-0071,1511.53,true
PSQ-0073,2647.41,true
PSQ-0091,3766.41,true
PSQ-0110,3215.54,true
PSQ-0112,5776.64,true
PSQ-0121,2173.00,true
PSQ-0141,1605.02,true
PSQ-0174,810.74,true
PSQ-0175,4057.44,true
PSQ-0180,1177.69,true
PSQ-0191,1305.00,true
PSQ-0198,7807.70,true
PSQ-0199,22179.71,true
PSQ-0201,7465.64,true
PSQ-0204,23381.12,true
PSQ-0205,22462.15,true
PSQ-0212,1975.20,true
PSQ-0215,3533.69,true
PSQ-0218,5698.52,true
PSQ-0271,5196.10,true
PSQ-0281,3844.67,true
PSQ-0291,1560.33,true
PSQ-0295,1965.87,true
PSQ-0297,1450.25,true
PSQ-0310,1948.51,true
PSQ-0317,1259.34,true
PSQ-0318,5386.54,true
PSQ-0329,1134.30,true
PSQ-0330,850.84,true
PSQ-0342,8700.00,true
PSQ-0348,7309.92,true
PSQ-0405,646.28,true
PSQ-0435,1181.82,true
PSQ-0436,3580.17,true
PSQ-0437,1143.14,true
PSQ-0439,4145.45,true
PSQ-0453,930.64,true
PSQ-0454,2564.54,true
PSQ-0457,688.43,true
PSQ-0462,1671.69,true
PSQ-0485,2190.58,true
PSQ-0487,1221.82,true
PSQ-0520,1493.93,true
PSQ-0524,6590.91,true
PSQ-0536,4696.62,true
PSQ-0538,2796.94,true
PSQ-0542,775.54,true
PSQ-0543,2233.37,true
PSQ-0550,1720.99,true
PSQ-0551,2151.24,true
PSQ-0561,4440.61,true
PSQ-0569,2527.14,true
PSQ-0574,969.42,true
PSQ-0576,1363.64,true
PSQ-0580,1499.59,true
PSQ-0582,2134.71,true
PSQ-0583,4997.11,true
PSQ-0592,770.25,true
PSQ-0616,1316.53,true
PSQ-0618,1905.37,true
PSQ-0619,8033.18,true
PSQ-0633,2276.86,true
PSQ-0645,6895.44,true
PSQ-0648,7549.59,true
PSQ-0649,7173.55,true
PSQ-0650,43636.36,true
PSQ-0651,38347.11,true
PSQ-0653,65034.30,true
PSQ-0658,56322.31,true
PSQ-0660,42954.55,true
PSQ-0663,24320.00,true
PSQ-0666,15054.68,true
PSQ-0684,9220.89,true
PSQ-0686,4195.70,true
PSQ-0687,1154.13,true
PSQ-0712,2776.97,true
PSQ-0717,9287.19,true
PSQ-0721,1263.64,true
PSQ-0727,901.16,true
PSQ-0732,489.21,true
PSQ-0735,8273.21,true
PSQ-0736,2480.85,true
PSQ-0737,3349.79,true
PSQ-0738,4085.09,true
PSQ-0742,4731.60,true
PSQ-0751,1796.31,true
PSQ-0757,438.17,true
PSQ-0759,638.38,true
PSQ-0763,1120.45,true
