product_code,precio_unidad,is_mock
1415,10215.83,true
1416,9626.45,true
1414,11787.50,true
1407,13555.62,true
1421,5893.75,true
1600,1785.81,true
1607,1785.81,true
1604,2298.56,true
1608,3448.55,true
1950,648.31,true
1521,9608.12,true
1522,11578.31,true
1523,13647.30,true
SND-2521,22792.31,true
SND-2522,26644.46,true
SND-2523,29886.03,true
SND-2524,32814.04,true
1700,12394.56,true
MEL-04,2829.00,true
MK-6934,4312.61,true
LNN-183,3297.13,true
B2412,5837.17,true
LNN-2460,17785.19,true
LNN-248,7915.52,true
IDI25,11391.30,true
3410,9473.12,true
3408,1281.41,true
FS-2020,4119.29,true
FS-2021,4582.78,true
MK-6127,5750.01,true
FS-2035,7040.89,true
FS-702,9391.59,true
1830,11177.40,true
FS-701,7745.71,true
1828,9531.52,true
IJL07,17340.80,true
ALB-1001,21033.50,true
4200,1221.88,true
4204,5175.00,true
B2533,8338.97,true
B2530,14281.02,true
B2531,22861.71,true
7004,1862.42,true
7000,1019.15,true
7416,747.33,true
SND-569,905.84,true
SND-568,1387.67,true
FS-2040,4797.43,true
MK-40N,3947.47,true
2572,2698.15,true
2600,1834.13,true
2601,2477.73,true
8026,2240.59,true
MK-6252,1935.35,true
8030,4247.39,true
1802,16078.24,true
1810,1390.92,true
B2507,3078.89,true
B2510,4021.89,true
B2515,12850.22,true
FL-911,1999.16,true
B2490,742.43,true
FL-900,3342.23,true
FL-904,7216.31,true
A2470,13064.18,true
MK-6585,12786.24,true
A2472,7715.92,true
MK-6130,9697.12,true
B5122,6013.76,true
PTB-0327806002,28193.70,true
PTB-0327899038,94330.34,true
B3248,196401.19,true
B3250,311202.05,true
B3140,27117.02,true
B3146,43499.53,true
B3150,58890.50,true
PTB-20510726,82014.66,true
PTB-20144622,40110.88,true
160-02,6219.42,true
150-02,1209.21,true
160-03,6219.42,true
432B-02,4743.17,true
160-10,6219.42,true
432D-10,1427.47,true
160-12,6219.42,true
160-33,6219.42,true
100P-5,4286.54,true
072-10,2004.45,true
072-25,2004.45,true
051-14,1532.02,true
051-39,1532.02,true
AER-559L,3418.37,true
MK-70014,25604.72,true
