lista_precios_id,nombre,multiplicador_sobre_lista_1,product_code,precio_unidad,is_mock
1,Lista Base (Público),1.00,1415,8883.33,true
1,Lista Base (Público),1.00,1416,8370.83,true
1,Lista Base (Público),1.00,1414,10250.00,true
1,Lista Base (Público),1.00,1407,11787.50,true
1,Lista Base (Público),1.00,1421,5125.00,true
1,Lista Base (Público),1.00,1600,1552.88,true
1,Lista Base (Público),1.00,1607,1552.88,true
1,Lista Base (Público),1.00,1604,1998.75,true
1,Lista Base (Público),1.00,1608,2998.74,true
1,Lista Base (Público),1.00,1950,563.75,true
1,Lista Base (Público),1.00,1521,8354.89,true
1,Lista Base (Público),1.00,1522,10068.10,true
1,Lista Base (Público),1.00,1523,11867.22,true
1,Lista Base (Público),1.00,SND-2521,19819.40,true
1,Lista Base (Público),1.00,SND-2522,23169.10,true
1,Lista Base (Público),1.00,SND-2523,25987.85,true
1,Lista Base (Público),1.00,SND-2524,28533.95,true
1,Lista Base (Público),1.00,1700,10777.88,true
1,Lista Base (Público),1.00,MEL-04,2460.00,true
1,Lista Base (Público),1.00,MK-6934,3750.10,true
1,Lista Base (Público),1.00,LNN-183,2867.07,true
1,Lista Base (Público),1.00,B2412,5075.80,true
1,Lista Base (Público),1.00,LNN-2460,15465.38,true
1,Lista Base (Público),1.00,LNN-248,6883.06,true
1,Lista Base (Público),1.00,IDI25,9905.48,true
1,Lista Base (Público),1.00,3410,8237.50,true
1,Lista Base (Público),1.00,3408,1114.27,true
1,Lista Base (Público),1.00,FS-2020,3581.99,true
1,Lista Base (Público),1.00,FS-2021,3985.03,true
1,Lista Base (Público),1.00,MK-6127,5000.01,true
1,Lista Base (Público),1.00,FS-2035,6122.51,true
1,Lista Base (Público),1.00,FS-702,8166.60,true
1,Lista Base (Público),1.00,1830,9719.48,true
1,Lista Base (Público),1.00,FS-701,6735.40,true
1,Lista Base (Público),1.00,1828,8288.28,true
1,Lista Base (Público),1.00,IJL07,15078.96,true
1,Lista Base (Público),1.00,ALB-1001,18290.00,true
1,Lista Base (Público),1.00,4200,1062.50,true
1,Lista Base (Público),1.00,4204,4500.00,true
1,Lista Base (Público),1.00,B2533,7251.28,true
1,Lista Base (Público),1.00,B2530,12418.28,true
1,Lista Base (Público),1.00,B2531,19879.75,true
1,Lista Base (Público),1.00,7004,1619.50,true
1,Lista Base (Público),1.00,7000,886.22,true
1,Lista Base (Público),1.00,7416,649.85,true
1,Lista Base (Público),1.00,SND-569,787.69,true
1,Lista Base (Público),1.00,SND-568,1206.67,true
1,Lista Base (Público),1.00,FS-2040,4171.68,true
1,Lista Base (Público),1.00,MK-40N,3432.58,true
1,Lista Base (Público),1.00,2572,2346.22,true
1,Lista Base (Público),1.00,2600,1594.90,true
1,Lista Base (Público),1.00,2601,2154.55,true
1,Lista Base (Público),1.00,8026,1948.34,true
1,Lista Base (Público),1.00,MK-6252,1682.91,true
1,Lista Base (Público),1.00,8030,3693.38,true
1,Lista Base (Público),1.00,1802,13981.08,true
1,Lista Base (Público),1.00,1810,1209.50,true
1,Lista Base (Público),1.00,B2507,2677.30,true
1,Lista Base (Público),1.00,B2510,3497.30,true
1,Lista Base (Público),1.00,B2515,11174.10,true
1,Lista Base (Público),1.00,FL-911,1738.40,true
1,Lista Base (Público),1.00,B2490,645.59,true
1,Lista Base (Público),1.00,FL-900,2906.29,true
1,Lista Base (Público),1.00,FL-904,6275.05,true
1,Lista Base (Público),1.00,A2470,11360.16,true
1,Lista Base (Público),1.00,MK-6585,11118.47,true
1,Lista Base (Público),1.00,A2472,6709.50,true
1,Lista Base (Público),1.00,MK-6130,8432.28,true
1,Lista Base (Público),1.00,B5122,5229.36,true
1,Lista Base (Público),1.00,PTB-0327806002,24516.26,true
1,Lista Base (Público),1.00,PTB-0327899038,82026.38,true
1,Lista Base (Público),1.00,B3248,170783.64,true
1,Lista Base (Público),1.00,B3250,270610.48,true
1,Lista Base (Público),1.00,B3140,23580.02,true
1,Lista Base (Público),1.00,B3146,37825.68,true
1,Lista Base (Público),1.00,B3150,51209.13,true
1,Lista Base (Público),1.00,PTB-20510726,71317.10,true
1,Lista Base (Público),1.00,PTB-20144622,34879.03,true
1,Lista Base (Público),1.00,160-02,5408.19,true
1,Lista Base (Público),1.00,150-02,1051.49,true
1,Lista Base (Público),1.00,160-03,5408.19,true
1,Lista Base (Público),1.00,432B-02,4124.50,true
1,Lista Base (Público),1.00,160-10,5408.19,true
1,Lista Base (Público),1.00,432D-10,1241.28,true
1,Lista Base (Público),1.00,160-12,5408.19,true
1,Lista Base (Público),1.00,160-33,5408.19,true
1,Lista Base (Público),1.00,100P-5,3727.43,true
1,Lista Base (Público),1.00,072-10,1743.00,true
1,Lista Base (Público),1.00,072-25,1743.00,true
1,Lista Base (Público),1.00,051-14,1332.19,true
1,Lista Base (Público),1.00,051-39,1332.19,true
1,Lista Base (Público),1.00,AER-559L,2972.50,true
1,Lista Base (Público),1.00,MK-70014,22264.97,true
2,Lista Minorista Sugerido,1.15,1415,10215.83,true
2,Lista Minorista Sugerido,1.15,1416,9626.45,true
2,Lista Minorista Sugerido,1.15,1414,11787.50,true
2,Lista Minorista Sugerido,1.15,1407,13555.62,true
2,Lista Minorista Sugerido,1.15,1421,5893.75,true
2,Lista Minorista Sugerido,1.15,1600,1785.81,true
2,Lista Minorista Sugerido,1.15,1607,1785.81,true
2,Lista Minorista Sugerido,1.15,1604,2298.56,true
2,Lista Minorista Sugerido,1.15,1608,3448.55,true
2,Lista Minorista Sugerido,1.15,1950,648.31,true
2,Lista Minorista Sugerido,1.15,1521,9608.12,true
2,Lista Minorista Sugerido,1.15,1522,11578.31,true
2,Lista Minorista Sugerido,1.15,1523,13647.30,true
2,Lista Minorista Sugerido,1.15,SND-2521,22792.31,true
2,Lista Minorista Sugerido,1.15,SND-2522,26644.46,true
2,Lista Minorista Sugerido,1.15,SND-2523,29886.03,true
2,Lista Minorista Sugerido,1.15,SND-2524,32814.04,true
2,Lista Minorista Sugerido,1.15,1700,12394.56,true
2,Lista Minorista Sugerido,1.15,MEL-04,2829.00,true
2,Lista Minorista Sugerido,1.15,MK-6934,4312.61,true
2,Lista Minorista Sugerido,1.15,LNN-183,3297.13,true
2,Lista Minorista Sugerido,1.15,B2412,5837.17,true
2,Lista Minorista Sugerido,1.15,LNN-2460,17785.19,true
2,Lista Minorista Sugerido,1.15,LNN-248,7915.52,true
2,Lista Minorista Sugerido,1.15,IDI25,11391.30,true
2,Lista Minorista Sugerido,1.15,3410,9473.12,true
2,Lista Minorista Sugerido,1.15,3408,1281.41,true
2,Lista Minorista Sugerido,1.15,FS-2020,4119.29,true
2,Lista Minorista Sugerido,1.15,FS-2021,4582.78,true
2,Lista Minorista Sugerido,1.15,MK-6127,5750.01,true
2,Lista Minorista Sugerido,1.15,FS-2035,7040.89,true
2,Lista Minorista Sugerido,1.15,FS-702,9391.59,true
2,Lista Minorista Sugerido,1.15,1830,11177.40,true
2,Lista Minorista Sugerido,1.15,FS-701,7745.71,true
2,Lista Minorista Sugerido,1.15,1828,9531.52,true
2,Lista Minorista Sugerido,1.15,IJL07,17340.80,true
2,Lista Minorista Sugerido,1.15,ALB-1001,21033.50,true
2,Lista Minorista Sugerido,1.15,4200,1221.88,true
2,Lista Minorista Sugerido,1.15,4204,5175.00,true
2,Lista Minorista Sugerido,1.15,B2533,8338.97,true
2,Lista Minorista Sugerido,1.15,B2530,14281.02,true
2,Lista Minorista Sugerido,1.15,B2531,22861.71,true
2,Lista Minorista Sugerido,1.15,7004,1862.42,true
2,Lista Minorista Sugerido,1.15,7000,1019.15,true
2,Lista Minorista Sugerido,1.15,7416,747.33,true
2,Lista Minorista Sugerido,1.15,SND-569,905.84,true
2,Lista Minorista Sugerido,1.15,SND-568,1387.67,true
2,Lista Minorista Sugerido,1.15,FS-2040,4797.43,true
2,Lista Minorista Sugerido,1.15,MK-40N,3947.47,true
2,Lista Minorista Sugerido,1.15,2572,2698.15,true
2,Lista Minorista Sugerido,1.15,2600,1834.13,true
2,Lista Minorista Sugerido,1.15,2601,2477.73,true
2,Lista Minorista Sugerido,1.15,8026,2240.59,true
2,Lista Minorista Sugerido,1.15,MK-6252,1935.35,true
2,Lista Minorista Sugerido,1.15,8030,4247.39,true
2,Lista Minorista Sugerido,1.15,1802,16078.24,true
2,Lista Minorista Sugerido,1.15,1810,1390.92,true
2,Lista Minorista Sugerido,1.15,B2507,3078.89,true
2,Lista Minorista Sugerido,1.15,B2510,4021.89,true
2,Lista Minorista Sugerido,1.15,B2515,12850.22,true
2,Lista Minorista Sugerido,1.15,FL-911,1999.16,true
2,Lista Minorista Sugerido,1.15,B2490,742.43,true
2,Lista Minorista Sugerido,1.15,FL-900,3342.23,true
2,Lista Minorista Sugerido,1.15,FL-904,7216.31,true
2,Lista Minorista Sugerido,1.15,A2470,13064.18,true
2,Lista Minorista Sugerido,1.15,MK-6585,12786.24,true
2,Lista Minorista Sugerido,1.15,A2472,7715.92,true
2,Lista Minorista Sugerido,1.15,MK-6130,9697.12,true
2,Lista Minorista Sugerido,1.15,B5122,6013.76,true
2,Lista Minorista Sugerido,1.15,PTB-0327806002,28193.70,true
2,Lista Minorista Sugerido,1.15,PTB-0327899038,94330.34,true
2,Lista Minorista Sugerido,1.15,B3248,196401.19,true
2,Lista Minorista Sugerido,1.15,B3250,311202.05,true
2,Lista Minorista Sugerido,1.15,B3140,27117.02,true
2,Lista Minorista Sugerido,1.15,B3146,43499.53,true
2,Lista Minorista Sugerido,1.15,B3150,58890.50,true
2,Lista Minorista Sugerido,1.15,PTB-20510726,82014.66,true
2,Lista Minorista Sugerido,1.15,PTB-20144622,40110.88,true
2,Lista Minorista Sugerido,1.15,160-02,6219.42,true
2,Lista Minorista Sugerido,1.15,150-02,1209.21,true
2,Lista Minorista Sugerido,1.15,160-03,6219.42,true
2,Lista Minorista Sugerido,1.15,432B-02,4743.17,true
2,Lista Minorista Sugerido,1.15,160-10,6219.42,true
2,Lista Minorista Sugerido,1.15,432D-10,1427.47,true
2,Lista Minorista Sugerido,1.15,160-12,6219.42,true
2,Lista Minorista Sugerido,1.15,160-33,6219.42,true
2,Lista Minorista Sugerido,1.15,100P-5,4286.54,true
2,Lista Minorista Sugerido,1.15,072-10,2004.45,true
2,Lista Minorista Sugerido,1.15,072-25,2004.45,true
2,Lista Minorista Sugerido,1.15,051-14,1532.02,true
2,Lista Minorista Sugerido,1.15,051-39,1532.02,true
2,Lista Minorista Sugerido,1.15,AER-559L,3418.37,true
2,Lista Minorista Sugerido,1.15,MK-70014,25604.72,true
3,Lista Mayorista Especial,0.90,1415,7995.00,true
3,Lista Mayorista Especial,0.90,1416,7533.75,true
3,Lista Mayorista Especial,0.90,1414,9225.00,true
3,Lista Mayorista Especial,0.90,1407,10608.75,true
3,Lista Mayorista Especial,0.90,1421,4612.50,true
3,Lista Mayorista Especial,0.90,1600,1397.59,true
3,Lista Mayorista Especial,0.90,1607,1397.59,true
3,Lista Mayorista Especial,0.90,1604,1798.88,true
3,Lista Mayorista Especial,0.90,1608,2698.87,true
3,Lista Mayorista Especial,0.90,1950,507.38,true
3,Lista Mayorista Especial,0.90,1521,7519.40,true
3,Lista Mayorista Especial,0.90,1522,9061.29,true
3,Lista Mayorista Especial,0.90,1523,10680.50,true
3,Lista Mayorista Especial,0.90,SND-2521,17837.46,true
3,Lista Mayorista Especial,0.90,SND-2522,20852.19,true
3,Lista Mayorista Especial,0.90,SND-2523,23389.06,true
3,Lista Mayorista Especial,0.90,SND-2524,25680.56,true
3,Lista Mayorista Especial,0.90,1700,9700.09,true
3,Lista Mayorista Especial,0.90,MEL-04,2214.00,true
3,Lista Mayorista Especial,0.90,MK-6934,3375.09,true
3,Lista Mayorista Especial,0.90,LNN-183,2580.36,true
3,Lista Mayorista Especial,0.90,B2412,4568.22,true
3,Lista Mayorista Especial,0.90,LNN-2460,13918.84,true
3,Lista Mayorista Especial,0.90,LNN-248,6194.75,true
3,Lista Mayorista Especial,0.90,IDI25,8914.93,true
3,Lista Mayorista Especial,0.90,3410,7413.75,true
3,Lista Mayorista Especial,0.90,3408,1002.84,true
3,Lista Mayorista Especial,0.90,FS-2020,3223.79,true
3,Lista Mayorista Especial,0.90,FS-2021,3586.53,true
3,Lista Mayorista Especial,0.90,MK-6127,4500.01,true
3,Lista Mayorista Especial,0.90,FS-2035,5510.26,true
3,Lista Mayorista Especial,0.90,FS-702,7349.94,true
3,Lista Mayorista Especial,0.90,1830,8747.53,true
3,Lista Mayorista Especial,0.90,FS-701,6061.86,true
3,Lista Mayorista Especial,0.90,1828,7459.45,true
3,Lista Mayorista Especial,0.90,IJL07,13571.06,true
3,Lista Mayorista Especial,0.90,ALB-1001,16461.00,true
3,Lista Mayorista Especial,0.90,4200,956.25,true
3,Lista Mayorista Especial,0.90,4204,4050.00,true
3,Lista Mayorista Especial,0.90,B2533,6526.15,true
3,Lista Mayorista Especial,0.90,B2530,11176.45,true
3,Lista Mayorista Especial,0.90,B2531,17891.78,true
3,Lista Mayorista Especial,0.90,7004,1457.55,true
3,Lista Mayorista Especial,0.90,7000,797.60,true
3,Lista Mayorista Especial,0.90,7416,584.87,true
3,Lista Mayorista Especial,0.90,SND-569,708.92,true
3,Lista Mayorista Especial,0.90,SND-568,1086.00,true
3,Lista Mayorista Especial,0.90,FS-2040,3754.51,true
3,Lista Mayorista Especial,0.90,MK-40N,3089.32,true
3,Lista Mayorista Especial,0.90,2572,2111.60,true
3,Lista Mayorista Especial,0.90,2600,1435.41,true
3,Lista Mayorista Especial,0.90,2601,1939.10,true
3,Lista Mayorista Especial,0.90,8026,1753.51,true
3,Lista Mayorista Especial,0.90,MK-6252,1514.62,true
3,Lista Mayorista Especial,0.90,8030,3324.04,true
3,Lista Mayorista Especial,0.90,1802,12582.97,true
3,Lista Mayorista Especial,0.90,1810,1088.55,true
3,Lista Mayorista Especial,0.90,B2507,2409.57,true
3,Lista Mayorista Especial,0.90,B2510,3147.57,true
3,Lista Mayorista Especial,0.90,B2515,10056.69,true
3,Lista Mayorista Especial,0.90,FL-911,1564.56,true
3,Lista Mayorista Especial,0.90,B2490,581.03,true
3,Lista Mayorista Especial,0.90,FL-900,2615.66,true
3,Lista Mayorista Especial,0.90,FL-904,5647.55,true
3,Lista Mayorista Especial,0.90,A2470,10224.14,true
3,Lista Mayorista Especial,0.90,MK-6585,10006.62,true
3,Lista Mayorista Especial,0.90,A2472,6038.55,true
3,Lista Mayorista Especial,0.90,MK-6130,7589.05,true
3,Lista Mayorista Especial,0.90,B5122,4706.42,true
3,Lista Mayorista Especial,0.90,PTB-0327806002,22064.63,true
3,Lista Mayorista Especial,0.90,PTB-0327899038,73823.74,true
3,Lista Mayorista Especial,0.90,B3248,153705.28,true
3,Lista Mayorista Especial,0.90,B3250,243549.43,true
3,Lista Mayorista Especial,0.90,B3140,21222.02,true
3,Lista Mayorista Especial,0.90,B3146,34043.11,true
3,Lista Mayorista Especial,0.90,B3150,46088.22,true
3,Lista Mayorista Especial,0.90,PTB-20510726,64185.39,true
3,Lista Mayorista Especial,0.90,PTB-20144622,31391.13,true
3,Lista Mayorista Especial,0.90,160-02,4867.37,true
3,Lista Mayorista Especial,0.90,150-02,946.34,true
