product_code,precio_unidad,is_mock
1002,1059.947,true
10057,11717.4327,true
1009,23707.904,true
10128,7814.9757,true
10129,7814.9757,true
10130,7814.9757,true
10131,7814.9757,true
10132,7814.9757,true
10173,1445.7142,true
10174,1445.7142,true
10204,2061.4815,true
10301,1945.8058,true
10302,1945.8058,true
10336,2281.8581,true
10337,2281.8581,true
10338,2281.8581,true
10340,4401.3796,true
10341,4401.3796,true
10342,4401.3796,true
10343,4401.3796,true
10344,7668.8199,true
10345,7668.8199,true
10346,7668.8199,true
10347,7668.8199,true
10348,3819.2918,true
10350,3819.2918,true
10352,3819.2918,true
10353,3819.2918,true
10374,15186.7834,true
1042,13430.7257,true
10425,13141.91,true
10582,10860.5302,true
10594,2161.5287,true
10600,2408.6139,true
10603,2408.6139,true
10604,2408.6139,true
10606,720.4544,true
10609,720.4544,true
10610,785.2954,true
10620,2955.5278,true
10631,5036.1435,true
10693,10444.1764,true
10747,9494.6297,true
10763,6138.617,true
10770,3819.2918,true
10792,11305.5784,true
10798,14570.6496,true
10885,5969.4898,true
10918,13141.91,true
11013,1795.572,true
11028,2452.9045,true
1104,16196.9264,true
11074,1967.7775,true
11090,11717.4327,true
11240,7527.2726,true
11257,7527.2726,true
11265,48470.3613,true
11283,5299.2435,true
11316,42154.3192,true
11318,60893.7927,true
11328,60893.7927,true
11330,42970.7626,true
11331,42970.7626,true
11346,10387.691,true
11554,11717.4327,true
11573,15916.6638,true
11584,4401.3796,true
11586,4401.3796,true
11587,44748.4445,true
11599,10284.883,true
11601,29478.9165,true
11612,16089.1296,true
11646,8019.2149,true
11658,6808.9542,true
11661,896.8784,true
11695,1967.7775,true
11777,11851.971,true
11803,7084.9679,true
11807,26055.0329,true
11808,22377.3648,true
11809,7085.0218,true
11810,7085.0218,true
11811,5780.1841,true
11814,7527.2726,true
11823,5172.1739,true
11827,11617.5341,true
11828,11617.5341,true
11829,5797.9569,true
11834,15450.2127,true
11835,7725.1064,true
11857,13939.0101,true
11858,13939.0101,true
11860,15450.2127,true
11878,13939.0101,true
11880,7814.9757,true
11883,13939.0101,true
11884,13230.747,true
11885,13939.0101,true
11886,13939.0101,true
11887,13939.0101,true
11905,19563.332,true
11906,11851.971,true
11912,11745.9649,true
11913,19563.332,true
11915,11851.971,true
11921,11851.971,true
11956,6093.2576,true
12039,1133.2727,true
12100,27549.5352,true
12101,27549.5352,true
12102,27549.5352,true
12130,5282.1479,true
12131,6866.7592,true
12145,28732.0265,true
12186,15995.4546,true
12187,15995.4546,true
12190,15995.4546,true
12228,5596.5053,true
12230,5600.0813,true
12265,5172.1739,true
12279,9929.0935,true
12334,13141.91,true
12347,1983.6425,true
12385,7084.9679,true
12392,8477.3479,true
12393,9494.6297,true
12394,3819.2918,true
12397,2119.1016,true
12404,2038.7728,true
12450,2061.4815,true
12451,2061.4815,true
12453,2061.4815,true
12454,1673.8888,true
12489,803.1746,true
12490,1285.0795,true
12491,2530.0001,true
12497,1577.429,true
12502,2046.8268,true
12506,2046.8268,true
12544,1020.5566,true
12553,2038.7728,true
12559,21262.1283,true
12560,10439.7051,true
12567,10987.2861,true
12568,12892.555,true
12569,9371.7827,true
12576,1214.3017,true
12604,5990.3811,true
12605,6775.4448,true
12607,6026.9725,true
12608,6026.9725,true
12625,1059.947,true
12626,1059.947,true
12631,1749.9511,true
12632,1749.9511,true
12693,5282.1479,true
12696,3731.6155,true
12697,3203.8094,true
12698,7849.241,true
12699,6345.3168,true
12700,37283.381,true
12701,30439.914,true
12710,41495.6278,true
12717,3799.3758,true
12718,3799.3754,true
12719,3799.3754,true
12720,4260.6806,true
12722,4260.6806,true
12725,7397.4631,true
12726,8106.8091,true
12727,7397.4631,true
12731,8106.8091,true
12753,13018.1782,true
12757,8656.3636,true
12794,1967.7775,true
12852,13401.3141,true
12869,2376.3583,true
12897,8971.3647,true
12898,8971.3647,true
12899,8905.1553,true
12901,9056.9756,true
12902,10556.8346,true
12903,10873.9147,true
12904,23552.2327,true
12907,1795.572,true
12921,2281.8581,true
12927,972.5644,true
12961,2046.8268,true
12963,1285.0795,true
12964,2530.0001,true
12976,3519.5678,true
12988,2383.6267,true
12989,7735.3886,true
12990,6203.7171,true
12991,8378.252,true
12994,3180.1376,true
12996,3926.9207,true
13000,1494.3608,true
13001,1726.8832,true
13017,9406.6164,true
13020,15054.5455,true
13023,11649.8652,true
13024,11649.8652,true
13038,7283.447,true
13056,16950.6938,true
13068,9710.5243,true
13069,9710.5243,true
13072,54101.0511,true
13073,54101.0511,true
13109,2453.9825,true
13110,18160.2164,true
13111,7241.0437,true
13113,7241.0437,true
13121,11649.9512,true
13133,1823.7903,true
13135,6480.6481,true
13136,6480.6481,true
13137,12321.0561,true
13138,10865.8376,true
13140,4268.3471,true
13141,5336.7545,true
13142,4268.3471,true
13143,4268.3471,true
13144,4268.3471,true
13146,5760.3312,true
13150,4283.4788,true
13151,4414.5838,true
13152,4414.5819,true
13153,5516.0875,true
13154,4414.5819,true
13155,4414.5819,true
13156,5960.5705,true
13159,5960.5705,true
13174,3918.5775,true
