product_code,nombre,precio_lista_1,stock,unidades_por_bulto,unidad_minima_de_venta,umv_tipo,categoria_1,categoria_2,categoria_3,categoria_4,aliases,rotacion_index,mental_priority,descripcion,image_url,en_catalogo,is_mock,fuente_hoja
1002,CEREAL MIX PASION CHOCOLATE 6x20x26G,921.6931,1111,120,UNIDAD,unidad,Chocolates,Chocolates Varios,Otros Chocolates,CEREAL MIX,barradechocolate,1.0,1.0,"Chocolates: CEREAL MIX PASION CHOCOLATE 6x20x26G, x120 unidades por bulto.",https://arcorencasa.com/wp-content/uploads/2025/08/20250805-1002-300x300.webp,true,true,gonzales:ERP_01
10057,MENTHO PLUS SIN AZUCAR STRONG 12x12x26.6G,10189.0719,244,12,DISPLAY,display,Golosinas,Chicles y Pastillas,Pastillas para Aliento/Diversión,MENTHO PLUS,MENTHO PLUS SIN AZUCAR STRONG 12x12x26.6G|10057,0.0031,0.0,"Golosinas: MENTHO PLUS SIN AZUCAR STRONG 12x12x26.6G, x12 unidades por bulto.",https://arcorencasa.com/wp-content/uploads/2024/10/20240611-10057-300x300.webp,true,true,gonzales:ERP_01
1009,ROCKLETS CHICO 12X24X20G,20615.5687,404,12,DISPLAY,display,Chocolates,Chocolates en Barra,Tabletas y Chocolatines,ROCKLETS,chocolates|confites|rocklets,0.0072,0.0,"Confites de chocolate con recubrimiento, marca Cofler, formato chico de 20g.",https://arcorencasa.com/wp-content/uploads/2024/10/20241008-1009-300x300.webp,true,true,gonzales:ERP_01
10128,MENTHO PLUS MENTHOL 12X12X29.4G,6795.631,65,12,DISPLAY,display,Golosinas,Chicles y Pastillas,Pastillas para Aliento/Diversión,MENTHO PLUS,MENTHO PLUS MENTHOL 12X12X29.4G|10128,0.0035,0.0,"Golosinas de línea Arcor: MENTHO PLUS MENTHOL 12X12X29.4G, presentación mayorista, x12 unidades por bulto.",https://arcorencasa.com/wp-content/uploads/2024/10/20241010-10128-300x300.webp,true,true,gonzales:ERP_01
10129,MENTHO PLUS CHERRY 12X12X29.4G,6795.631,173,12,DISPLAY,display,Golosinas,Chicles y Pastillas,Pastillas para Aliento/Diversión,MENTHO PLUS,cereza|menthopluscereza,1.0,1.0,"Golosinas de línea Arcor: MENTHO PLUS CHERRY 12X12X29.4G, presentación mayorista, x12 unidades por bulto.",https://arcorencasa.com/wp-content/uploads/2024/10/20241010-10129-300x300.webp,true,true,gonzales:ERP_01
10130,MENTHO PLUS STRONG 12X12X29.4G,6795.631,212,12,DISPLAY,display,Golosinas,Chicles y Pastillas,Pastillas para Aliento/Diversión,MENTHO PLUS,MENTHO PLUS STRONG 12X12X29.4G|10130,0.0154,0.0,"Golosinas de línea Arcor: MENTHO PLUS STRONG 12X12X29.4G, presentación mayorista, x12 unidades por bulto.",https://arcorencasa.com/wp-content/uploads/2024/10/20241010-10130-300x300.webp,true,true,gonzales:ERP_01
10131,MENTHO PLUS MIEL 12X12X29.4G,6795.631,245,12,DISPLAY,display,Golosinas,Chicles y Pastillas,Pastillas para Aliento/Diversión,MENTHO PLUS,MENTHO PLUS MIEL 12X12X29.4G|10131,0.0114,0.0,"Golosinas de línea Arcor: MENTHO PLUS MIEL 12X12X29.4G, presentación mayorista, x12 unidades por bulto.",https://arcorencasa.com/wp-content/uploads/2024/10/20241010-10131-300x300.webp,true,true,gonzales:ERP_01
10132,MENTHO PLUS MENTA 12X12X29.4G,6795.631,58,12,DISPLAY,display,Golosinas,Chicles y Pastillas,Pastillas para Aliento/Diversión,MENTHO PLUS,caramelos|mentas|pastillas,0.0058,0.0,"Caramelos mentolados sabor menta, marca Menthoplus, en envase de 29.4 g.",https://arcorencasa.com/wp-content/uploads/2024/10/20241010-10132-300x300.webp,true,true,gonzales:ERP_01
10173,KESITAS BOLSA 32x75G,1257.1428,3162,32,UNIDAD,unidad,Galletas y Snacks,Snacks Salados,Snacks y Copetín,KESITAS,KESITAS BOLSA 32x75G|10173,0.0699,0.0,"Galletas y Snacks: KESITAS BOLSA 32x75G, x32 unidades por bulto.",https://arcorencasa.com/wp-content/uploads/2024/10/20241009-10173-300x300.webp,true,true,gonzales:ERP_01
10174,REX BOLSA 32X75G,1257.1428,3107,32,UNIDAD,unidad,Galletas y Snacks,Galletas Saladas,Galletas de Agua/Crackers,REX,rexcaja,0.0728,0.0,"Galletas y Snacks: REX BOLSA 32X75G, x32 unidades por bulto.",https://arcorencasa.com/wp-content/uploads/2024/10/20241009-10174-300x300.webp,true,true,gonzales:ERP_01
10204,CRIOLLITAS POR 3 ORIGINAL 22X3X100G,1792.5926,2453,22,DISPLAY,display,Galletas y Snacks,Galletas Saladas,Galletas de Agua/Crackers,CRIOLLITAS,CRIOLLITAS POR 3 ORIGINAL 22X3X100G|10204,0.0342,0.0,"Galletas y Snacks: CRIOLLITAS POR 3 ORIGINAL 22X3X100G, x22 unidades por bulto.",https://arcorencasa.com/wp-content/uploads/2024/10/20241009-10204-300x300.webp,true,true,gonzales:ERP_01
